?cls	?replCls	?consCls
<http://purl.obolibrary.org/obo/MONDO_0016183>		
<http://purl.obolibrary.org/obo/MONDO_0016196>		
<http://purl.obolibrary.org/obo/MONDO_0016200>		
<http://purl.obolibrary.org/obo/MONDO_0016201>		
<http://purl.obolibrary.org/obo/MONDO_0016224>	"http://www.ebi.ac.uk/efo/EFO_0700051"	
<http://purl.obolibrary.org/obo/MONDO_0016229>		
<http://purl.obolibrary.org/obo/MONDO_0016320>		
<http://purl.obolibrary.org/obo/MONDO_0016352>		
<http://purl.obolibrary.org/obo/MONDO_0016355>	"http://www.ebi.ac.uk/efo/EFO_0700052"	
<http://purl.obolibrary.org/obo/MONDO_0016361>		
<http://purl.obolibrary.org/obo/MONDO_0016409>	"http://www.ebi.ac.uk/efo/EFO_0700053"	
<http://purl.obolibrary.org/obo/MONDO_0016513>		
<http://purl.obolibrary.org/obo/MONDO_0016518>		
<http://purl.obolibrary.org/obo/MONDO_0016520>	"http://www.ebi.ac.uk/efo/EFO_0700054"	
<http://purl.obolibrary.org/obo/MONDO_0016524>		
<http://purl.obolibrary.org/obo/MONDO_0016536>	"http://www.ebi.ac.uk/efo/EFO_0700055"	
<http://purl.obolibrary.org/obo/MONDO_0016565>		
<http://purl.obolibrary.org/obo/MONDO_0016579>		
<http://purl.obolibrary.org/obo/MONDO_0016589>	"http://www.ebi.ac.uk/efo/EFO_0700056"	
<http://purl.obolibrary.org/obo/MONDO_0016597>	"MONDO:0013626"	
<http://purl.obolibrary.org/obo/MONDO_0016599>	"http://www.ebi.ac.uk/efo/EFO_0700057"	
<http://purl.obolibrary.org/obo/MONDO_0016606>		"MONDO:0600009"
<http://purl.obolibrary.org/obo/MONDO_0016606>		"MONDO:0600010"
<http://purl.obolibrary.org/obo/MONDO_0016606>		"MONDO:0600011"
<http://purl.obolibrary.org/obo/MONDO_0016626>		
<http://purl.obolibrary.org/obo/MONDO_0016633>		
<http://purl.obolibrary.org/obo/MONDO_0016636>		
<http://purl.obolibrary.org/obo/MONDO_0016640>	"MONDO:0000845"	
<http://purl.obolibrary.org/obo/MONDO_0016647>		
<http://purl.obolibrary.org/obo/MONDO_0016667>		
<http://purl.obolibrary.org/obo/MONDO_0016701>	"http://www.ebi.ac.uk/efo/EFO_0700058"	
<http://purl.obolibrary.org/obo/MONDO_0016726>	"http://www.ebi.ac.uk/efo/EFO_0700059"	
<http://purl.obolibrary.org/obo/MONDO_0016794>		
<http://purl.obolibrary.org/obo/MONDO_0016797>		
<http://purl.obolibrary.org/obo/MONDO_0016803>		
<http://purl.obolibrary.org/obo/MONDO_0016805>		
<http://purl.obolibrary.org/obo/MONDO_0016808>	"MONDO:0014943"	
<http://purl.obolibrary.org/obo/MONDO_0016815>		
<http://purl.obolibrary.org/obo/MONDO_0016816>		
<http://purl.obolibrary.org/obo/MONDO_0016899>	"http://www.ebi.ac.uk/efo/EFO_0700060"	
<http://purl.obolibrary.org/obo/MONDO_0016946>	"MONDO:0016526"	
<http://purl.obolibrary.org/obo/MONDO_0016962>	"MONDO:0022173"	
<http://purl.obolibrary.org/obo/MONDO_0016963>	"MONDO:0022177"	
<http://purl.obolibrary.org/obo/MONDO_0016992>	"MONDO:0024548"	
<http://purl.obolibrary.org/obo/MONDO_0016998>		
<http://purl.obolibrary.org/obo/MONDO_0016999>		"MONDO:0700064"
<http://purl.obolibrary.org/obo/MONDO_0017002>		"MONDO:0700064"
<http://purl.obolibrary.org/obo/MONDO_0017005>		"MONDO:0700064"
<http://purl.obolibrary.org/obo/MONDO_0017006>		
<http://purl.obolibrary.org/obo/MONDO_0017011>		
<http://purl.obolibrary.org/obo/MONDO_0017049>	"http://www.ebi.ac.uk/efo/EFO_0700061"	
<http://purl.obolibrary.org/obo/MONDO_0017057>	"http://www.ebi.ac.uk/efo/EFO_0700062"	
<http://purl.obolibrary.org/obo/MONDO_0017059>		
<http://purl.obolibrary.org/obo/MONDO_0017090>	"http://www.ebi.ac.uk/efo/EFO_0700063"	
<http://purl.obolibrary.org/obo/MONDO_0017122>		
<http://purl.obolibrary.org/obo/MONDO_0017125>	"MONDO:0010261"	
<http://purl.obolibrary.org/obo/MONDO_0017127>		
<http://purl.obolibrary.org/obo/MONDO_0017128>		
<http://purl.obolibrary.org/obo/MONDO_0017129>		
<http://purl.obolibrary.org/obo/MONDO_0017131>	"http://www.ebi.ac.uk/efo/EFO_0700064"	
<http://purl.obolibrary.org/obo/MONDO_0017132>	"MONDO:0007100"	
<http://purl.obolibrary.org/obo/MONDO_0017132>	"http://www.ebi.ac.uk/efo/EFO_0700065"	
<http://purl.obolibrary.org/obo/MONDO_0017143>		"MONDO:0005047"
<http://purl.obolibrary.org/obo/MONDO_0017144>		
<http://purl.obolibrary.org/obo/MONDO_0017146>	"http://www.ebi.ac.uk/efo/EFO_0700066"	
<http://purl.obolibrary.org/obo/MONDO_0017173>	"http://www.ebi.ac.uk/efo/EFO_0700067"	
<http://purl.obolibrary.org/obo/MONDO_0017218>	"http://www.ebi.ac.uk/efo/EFO_0700068"	
<http://purl.obolibrary.org/obo/MONDO_0017234>	"http://www.ebi.ac.uk/efo/EFO_0700069"	
<http://purl.obolibrary.org/obo/MONDO_0017240>		
<http://purl.obolibrary.org/obo/MONDO_0017241>		
<http://purl.obolibrary.org/obo/MONDO_0017262>		
<http://purl.obolibrary.org/obo/MONDO_0017263>		
<http://purl.obolibrary.org/obo/MONDO_0017270>		
<http://purl.obolibrary.org/obo/MONDO_0017302>		
<http://purl.obolibrary.org/obo/MONDO_0017336>		"MONDO:0100133"
<http://purl.obolibrary.org/obo/MONDO_0017397>		
<http://purl.obolibrary.org/obo/MONDO_0017412>	"MONDO:0013363"	
<http://purl.obolibrary.org/obo/MONDO_0017420>		
<http://purl.obolibrary.org/obo/MONDO_0017421>		
<http://purl.obolibrary.org/obo/MONDO_0017422>		
<http://purl.obolibrary.org/obo/MONDO_0017423>	"http://www.ebi.ac.uk/efo/EFO_0700070"	
<http://purl.obolibrary.org/obo/MONDO_0017428>		
<http://purl.obolibrary.org/obo/MONDO_0017429>		
<http://purl.obolibrary.org/obo/MONDO_0017430>		
<http://purl.obolibrary.org/obo/MONDO_0017431>		
<http://purl.obolibrary.org/obo/MONDO_0017447>		
<http://purl.obolibrary.org/obo/MONDO_0017448>		
<http://purl.obolibrary.org/obo/MONDO_0017506>		
<http://purl.obolibrary.org/obo/MONDO_0017507>		
<http://purl.obolibrary.org/obo/MONDO_0017508>		
<http://purl.obolibrary.org/obo/MONDO_0017581>	"http://www.ebi.ac.uk/efo/EFO_0700071"	
<http://purl.obolibrary.org/obo/MONDO_0017606>	"MONDO:0005769"	
<http://purl.obolibrary.org/obo/MONDO_0017629>	"http://www.ebi.ac.uk/efo/EFO_0700072"	
<http://purl.obolibrary.org/obo/MONDO_0017651>		
<http://purl.obolibrary.org/obo/MONDO_0017656>		
<http://purl.obolibrary.org/obo/MONDO_0017657>		
<http://purl.obolibrary.org/obo/MONDO_0017661>		
<http://purl.obolibrary.org/obo/MONDO_0017663>		"MONDO:0005395"
<http://purl.obolibrary.org/obo/MONDO_0017665>		
<http://purl.obolibrary.org/obo/MONDO_0017667>		
<http://purl.obolibrary.org/obo/MONDO_0017669>		
<http://purl.obolibrary.org/obo/MONDO_0017670>		
<http://purl.obolibrary.org/obo/MONDO_0017671>		
<http://purl.obolibrary.org/obo/MONDO_0017673>		
<http://purl.obolibrary.org/obo/MONDO_0017674>		
<http://purl.obolibrary.org/obo/MONDO_0017676>		
<http://purl.obolibrary.org/obo/MONDO_0017681>	"MONDO:0017851"	
<http://purl.obolibrary.org/obo/MONDO_0017709>		
<http://purl.obolibrary.org/obo/MONDO_0017742>		
<http://purl.obolibrary.org/obo/MONDO_0017743>		
<http://purl.obolibrary.org/obo/MONDO_0017744>		
<http://purl.obolibrary.org/obo/MONDO_0017745>		
<http://purl.obolibrary.org/obo/MONDO_0017753>		"MONDO:0019233"
<http://purl.obolibrary.org/obo/MONDO_0017753>		"MONDO:0100277"
<http://purl.obolibrary.org/obo/MONDO_0017756>		
<http://purl.obolibrary.org/obo/MONDO_0017760>		
<http://purl.obolibrary.org/obo/MONDO_0017828>		
<http://purl.obolibrary.org/obo/MONDO_0017891>		
<http://purl.obolibrary.org/obo/MONDO_0017911>	"MONDO:0009151"	
<http://purl.obolibrary.org/obo/MONDO_0017912>		
<http://purl.obolibrary.org/obo/MONDO_0017914>		
<http://purl.obolibrary.org/obo/MONDO_0017915>	"http://www.ebi.ac.uk/efo/EFO_0700073"	
<http://purl.obolibrary.org/obo/MONDO_0017916>		
<http://purl.obolibrary.org/obo/MONDO_0017922>	"http://www.ebi.ac.uk/efo/EFO_0700074"	
<http://purl.obolibrary.org/obo/MONDO_0017950>	"http://www.ebi.ac.uk/efo/EFO_0700075"	
<http://purl.obolibrary.org/obo/MONDO_0017961>		
<http://purl.obolibrary.org/obo/MONDO_0017962>		
<http://purl.obolibrary.org/obo/MONDO_0017966>		
<http://purl.obolibrary.org/obo/MONDO_0017969>		
<http://purl.obolibrary.org/obo/MONDO_0017977>		"MONDO:0001967"
<http://purl.obolibrary.org/obo/MONDO_0017977>		"MONDO:0002145"
<http://purl.obolibrary.org/obo/MONDO_0017984>		"MONDO:0010929"
<http://purl.obolibrary.org/obo/MONDO_0018033>		
<http://purl.obolibrary.org/obo/MONDO_0018035>		"MONDO:0002254"
<http://purl.obolibrary.org/obo/MONDO_0018041>		
<http://purl.obolibrary.org/obo/MONDO_0018052>	"MONDO:0008572"	
<http://purl.obolibrary.org/obo/MONDO_0018112>	"http://www.ebi.ac.uk/efo/EFO_0700076"	
<http://purl.obolibrary.org/obo/MONDO_0018113>	"http://www.ebi.ac.uk/efo/EFO_0700077"	
<http://purl.obolibrary.org/obo/MONDO_0018114>	"http://www.ebi.ac.uk/efo/EFO_0700078"	
<http://purl.obolibrary.org/obo/MONDO_0018138>		"MONDO:0008671"
<http://purl.obolibrary.org/obo/MONDO_0018138>		"MONDO:0011749"
<http://purl.obolibrary.org/obo/MONDO_0018144>	"http://www.ebi.ac.uk/efo/EFO_0700079"	
<http://purl.obolibrary.org/obo/MONDO_0018185>		
<http://purl.obolibrary.org/obo/MONDO_0018186>		"MONDO:0700091"
<http://purl.obolibrary.org/obo/MONDO_0018187>		
<http://purl.obolibrary.org/obo/MONDO_0018188>	"http://www.ebi.ac.uk/efo/EFO_0700080"	
<http://purl.obolibrary.org/obo/MONDO_0018222>		
<http://purl.obolibrary.org/obo/MONDO_0018236>		
<http://purl.obolibrary.org/obo/MONDO_0018239>		
<http://purl.obolibrary.org/obo/MONDO_0018241>	"http://www.ebi.ac.uk/efo/EFO_0700081"	
<http://purl.obolibrary.org/obo/MONDO_0018246>	"http://www.ebi.ac.uk/efo/EFO_0700082"	
<http://purl.obolibrary.org/obo/MONDO_0018262>	"http://www.ebi.ac.uk/efo/EFO_0700083"	
<http://purl.obolibrary.org/obo/MONDO_0018265>		
<http://purl.obolibrary.org/obo/MONDO_0018277>	"http://www.ebi.ac.uk/efo/EFO_0700084"	
<http://purl.obolibrary.org/obo/MONDO_0018279>	"MONDO:1040033"	
<http://purl.obolibrary.org/obo/MONDO_0018279>	"http://www.ebi.ac.uk/efo/EFO_0700085"	
<http://purl.obolibrary.org/obo/MONDO_0018283>	"http://www.ebi.ac.uk/efo/EFO_0700086"	
<http://purl.obolibrary.org/obo/MONDO_0018285>		
<http://purl.obolibrary.org/obo/MONDO_0018286>		
<http://purl.obolibrary.org/obo/MONDO_0018287>		
<http://purl.obolibrary.org/obo/MONDO_0018290>		
<http://purl.obolibrary.org/obo/MONDO_0018292>		
<http://purl.obolibrary.org/obo/MONDO_0018294>		
<http://purl.obolibrary.org/obo/MONDO_0018295>		
<http://purl.obolibrary.org/obo/MONDO_0018297>	"MONDO:0014176"	
<http://purl.obolibrary.org/obo/MONDO_0018303>	"MONDO:0000476"	
<http://purl.obolibrary.org/obo/MONDO_0018318>		
<http://purl.obolibrary.org/obo/MONDO_0018329>		
<http://purl.obolibrary.org/obo/MONDO_0018335>	"MONDO:0021660"	
<http://purl.obolibrary.org/obo/MONDO_0018337>		
<http://purl.obolibrary.org/obo/MONDO_0018340>	"http://www.ebi.ac.uk/efo/EFO_0700087"	
<http://purl.obolibrary.org/obo/MONDO_0018344>		
<http://purl.obolibrary.org/obo/MONDO_0018347>	"MONDO:0010656"	
<http://purl.obolibrary.org/obo/MONDO_0018348>	"MONDO:0014389"	
<http://purl.obolibrary.org/obo/MONDO_0018377>		
<http://purl.obolibrary.org/obo/MONDO_0018384>		
<http://purl.obolibrary.org/obo/MONDO_0018385>		
<http://purl.obolibrary.org/obo/MONDO_0018388>		
<http://purl.obolibrary.org/obo/MONDO_0018393>	"http://www.ebi.ac.uk/efo/EFO_0700088"	
<http://purl.obolibrary.org/obo/MONDO_0018405>		
<http://purl.obolibrary.org/obo/MONDO_0018406>		
<http://purl.obolibrary.org/obo/MONDO_0018409>		
<http://purl.obolibrary.org/obo/MONDO_0018411>		
<http://purl.obolibrary.org/obo/MONDO_0018412>		
<http://purl.obolibrary.org/obo/MONDO_0018413>		
<http://purl.obolibrary.org/obo/MONDO_0018451>	"http://www.ebi.ac.uk/efo/EFO_0700089"	
<http://purl.obolibrary.org/obo/MONDO_0018452>	"MONDO:0013626"	
<http://purl.obolibrary.org/obo/MONDO_0018454>		
<http://purl.obolibrary.org/obo/MONDO_0018455>		
<http://purl.obolibrary.org/obo/MONDO_0018457>		
<http://purl.obolibrary.org/obo/MONDO_0018574>	"http://www.ebi.ac.uk/efo/EFO_0700090"	
<http://purl.obolibrary.org/obo/MONDO_0018575>	"http://www.ebi.ac.uk/efo/EFO_0700091"	
<http://purl.obolibrary.org/obo/MONDO_0018598>		"MONDO:0019609"
<http://purl.obolibrary.org/obo/MONDO_0018641>	"MONDO:0100245"	
<http://purl.obolibrary.org/obo/MONDO_0018701>	"http://www.ebi.ac.uk/efo/EFO_0700092"	
<http://purl.obolibrary.org/obo/MONDO_0018743>		
<http://purl.obolibrary.org/obo/MONDO_0018750>	"MONDO:0010480"	
<http://purl.obolibrary.org/obo/MONDO_0018758>	"http://www.ebi.ac.uk/efo/EFO_0700093"	
<http://purl.obolibrary.org/obo/MONDO_0018775>	"http://www.ebi.ac.uk/efo/EFO_0700094"	
<http://purl.obolibrary.org/obo/MONDO_0018782>	"MONDO:0700264"	
<http://purl.obolibrary.org/obo/MONDO_0018782>	"http://www.ebi.ac.uk/efo/EFO_0700095"	
<http://purl.obolibrary.org/obo/MONDO_0018786>	"MONDO:0032814"	
<http://purl.obolibrary.org/obo/MONDO_0018788>	"http://www.ebi.ac.uk/efo/EFO_0700096"	
<http://purl.obolibrary.org/obo/MONDO_0018791>		
<http://purl.obolibrary.org/obo/MONDO_0018796>		
<http://purl.obolibrary.org/obo/MONDO_0018812>	"MONDO:0044300"	
<http://purl.obolibrary.org/obo/MONDO_0018831>	"http://www.ebi.ac.uk/efo/EFO_0700097"	
<http://purl.obolibrary.org/obo/MONDO_0018888>	"MONDO:0000733"	
<http://purl.obolibrary.org/obo/MONDO_0018888>	"http://www.ebi.ac.uk/efo/EFO_0700098"	
<http://purl.obolibrary.org/obo/MONDO_0018916>	"http://www.ebi.ac.uk/efo/EFO_0700099"	
<http://purl.obolibrary.org/obo/MONDO_0019014>	"MONDO:0100296"	
<http://purl.obolibrary.org/obo/MONDO_0019039>		
<http://purl.obolibrary.org/obo/MONDO_0019044>		
<http://purl.obolibrary.org/obo/MONDO_0019058>		"MONDO:0005071"
<http://purl.obolibrary.org/obo/MONDO_0019063>	"http://www.ebi.ac.uk/efo/EFO_0700100"	
<http://purl.obolibrary.org/obo/MONDO_0019097>		
<http://purl.obolibrary.org/obo/MONDO_0019126>	"http://www.ebi.ac.uk/efo/EFO_0700101"	
<http://purl.obolibrary.org/obo/MONDO_0019138>		
<http://purl.obolibrary.org/obo/MONDO_0019150>	"http://www.ebi.ac.uk/efo/EFO_0700102"	
<http://purl.obolibrary.org/obo/MONDO_0019174>		"MONDO:0100259"
<http://purl.obolibrary.org/obo/MONDO_0019176>	"http://www.ebi.ac.uk/efo/EFO_0700103"	
<http://purl.obolibrary.org/obo/MONDO_0019206>	"MONDO:0008562"	
<http://purl.obolibrary.org/obo/MONDO_0019213>		
<http://purl.obolibrary.org/obo/MONDO_0019224>	"MONDO:0000698"	
<http://purl.obolibrary.org/obo/MONDO_0019224>	"http://www.ebi.ac.uk/efo/EFO_0700104"	
<http://purl.obolibrary.org/obo/MONDO_0019227>		
<http://purl.obolibrary.org/obo/MONDO_0019275>		
<http://purl.obolibrary.org/obo/MONDO_0019281>		
<http://purl.obolibrary.org/obo/MONDO_0019282>		"MONDO:0019278"
<http://purl.obolibrary.org/obo/MONDO_0019285>		"MONDO:0019283"
<http://purl.obolibrary.org/obo/MONDO_0019292>		
<http://purl.obolibrary.org/obo/MONDO_0019425>	"MONDO:0010574"	
<http://purl.obolibrary.org/obo/MONDO_0019486>	"MONDO:0100566"	
<http://purl.obolibrary.org/obo/MONDO_0019486>	"http://www.ebi.ac.uk/efo/EFO_0700105"	
<http://purl.obolibrary.org/obo/MONDO_0019505>	"http://www.ebi.ac.uk/efo/EFO_0700106"	
<http://purl.obolibrary.org/obo/MONDO_0019511>	"MONDO:0008073"	
<http://purl.obolibrary.org/obo/MONDO_0019513>		
<http://purl.obolibrary.org/obo/MONDO_0019520>	"http://www.ebi.ac.uk/efo/EFO_0700107"	
<http://purl.obolibrary.org/obo/MONDO_0019541>	"http://www.ebi.ac.uk/efo/EFO_0700108"	
<http://purl.obolibrary.org/obo/MONDO_0019589>		"MONDO:0005365"
<http://purl.obolibrary.org/obo/MONDO_0019593>		
<http://purl.obolibrary.org/obo/MONDO_0019597>		
<http://purl.obolibrary.org/obo/MONDO_0019599>	"http://www.ebi.ac.uk/efo/EFO_0700109"	
<http://purl.obolibrary.org/obo/MONDO_0019601>		"MONDO:0005244"
<http://purl.obolibrary.org/obo/MONDO_0019602>		
<http://purl.obolibrary.org/obo/MONDO_0019619>		
<http://purl.obolibrary.org/obo/MONDO_0019663>	"MONDO:0013127"	
<http://purl.obolibrary.org/obo/MONDO_0019664>	"MONDO:0013127"	
<http://purl.obolibrary.org/obo/MONDO_0019683>	"MONDO:0021651"	
<http://purl.obolibrary.org/obo/MONDO_0019688>	"http://www.ebi.ac.uk/efo/EFO_0700110"	
<http://purl.obolibrary.org/obo/MONDO_0019689>		
<http://purl.obolibrary.org/obo/MONDO_0019692>		
<http://purl.obolibrary.org/obo/MONDO_0019693>	"http://www.ebi.ac.uk/efo/EFO_0700111"	
<http://purl.obolibrary.org/obo/MONDO_0019697>		
<http://purl.obolibrary.org/obo/MONDO_0019699>		
<http://purl.obolibrary.org/obo/MONDO_0019712>		
<http://purl.obolibrary.org/obo/MONDO_0019714>		
<http://purl.obolibrary.org/obo/MONDO_0019718>	"http://www.ebi.ac.uk/efo/EFO_0700112"	
<http://purl.obolibrary.org/obo/MONDO_0019720>		
<http://purl.obolibrary.org/obo/MONDO_0019721>		"MONDO:0019356"
<http://purl.obolibrary.org/obo/MONDO_0019723>		
<http://purl.obolibrary.org/obo/MONDO_0019743>		
<http://purl.obolibrary.org/obo/MONDO_0019758>	"http://www.ebi.ac.uk/efo/EFO_0700113"	
<http://purl.obolibrary.org/obo/MONDO_0019774>		"MONDO:0010519"
<http://purl.obolibrary.org/obo/MONDO_0019775>	"MONDO:0010663"	
<http://purl.obolibrary.org/obo/MONDO_0019776>		
<http://purl.obolibrary.org/obo/MONDO_0019777>	"MONDO:0010663"	
<http://purl.obolibrary.org/obo/MONDO_0019778>	"MONDO:0010663"	
<http://purl.obolibrary.org/obo/MONDO_0019779>		"MONDO:0010663"
<http://purl.obolibrary.org/obo/MONDO_0019800>	"http://www.ebi.ac.uk/efo/EFO_0700114"	
<http://purl.obolibrary.org/obo/MONDO_0019899>		"MONDO:0016843"
<http://purl.obolibrary.org/obo/MONDO_0019936>		
<http://purl.obolibrary.org/obo/MONDO_0019946>	"MONDO:0009009"	
<http://purl.obolibrary.org/obo/MONDO_0019998>		
<http://purl.obolibrary.org/obo/MONDO_0019999>		
<http://purl.obolibrary.org/obo/MONDO_0020018>	"http://www.ebi.ac.uk/efo/EFO_0700115"	
<http://purl.obolibrary.org/obo/MONDO_0020019>	"http://www.ebi.ac.uk/efo/EFO_0700116"	
<http://purl.obolibrary.org/obo/MONDO_0020020>		
<http://purl.obolibrary.org/obo/MONDO_0020023>		
<http://purl.obolibrary.org/obo/MONDO_0020050>		"MONDO:0700065"
<http://purl.obolibrary.org/obo/MONDO_0020051>		"MONDO:0700065"
<http://purl.obolibrary.org/obo/MONDO_0020052>		"MONDO:0000762"
<http://purl.obolibrary.org/obo/MONDO_0020053>		"MONDO:0020639"
<http://purl.obolibrary.org/obo/MONDO_0020054>		"MONDO:0000761"
<http://purl.obolibrary.org/obo/MONDO_0020055>		"MONDO:0700086"
<http://purl.obolibrary.org/obo/MONDO_0020056>		
<http://purl.obolibrary.org/obo/MONDO_0020057>		
<http://purl.obolibrary.org/obo/MONDO_0020059>		"MONDO:0700064"
<http://purl.obolibrary.org/obo/MONDO_0020060>		
<http://purl.obolibrary.org/obo/MONDO_0020061>		
<http://purl.obolibrary.org/obo/MONDO_0020062>		
<http://purl.obolibrary.org/obo/MONDO_0020075>		"MONDO:0019182"
<http://purl.obolibrary.org/obo/MONDO_0020093>		
<http://purl.obolibrary.org/obo/MONDO_0020094>		
<http://purl.obolibrary.org/obo/MONDO_0020095>		
<http://purl.obolibrary.org/obo/MONDO_0020096>		
<http://purl.obolibrary.org/obo/MONDO_0020097>		
<http://purl.obolibrary.org/obo/MONDO_0020104>		
<http://purl.obolibrary.org/obo/MONDO_0020118>		
<http://purl.obolibrary.org/obo/MONDO_0020132>		
<http://purl.obolibrary.org/obo/MONDO_0020133>	"http://www.ebi.ac.uk/efo/EFO_0700117"	
<http://purl.obolibrary.org/obo/MONDO_0020144>		
<http://purl.obolibrary.org/obo/MONDO_0020145>	"http://www.ebi.ac.uk/efo/EFO_0700118"	
<http://purl.obolibrary.org/obo/MONDO_0020146>		
<http://purl.obolibrary.org/obo/MONDO_0020147>	"http://www.ebi.ac.uk/efo/EFO_0700119"	
<http://purl.obolibrary.org/obo/MONDO_0020148>	"http://www.ebi.ac.uk/efo/EFO_0700120"	
<http://purl.obolibrary.org/obo/MONDO_0020149>		
<http://purl.obolibrary.org/obo/MONDO_0020152>		
<http://purl.obolibrary.org/obo/MONDO_0020154>		
<http://purl.obolibrary.org/obo/MONDO_0020155>		
<http://purl.obolibrary.org/obo/MONDO_0020156>		
<http://purl.obolibrary.org/obo/MONDO_0020157>		
<http://purl.obolibrary.org/obo/MONDO_0020158>		
<http://purl.obolibrary.org/obo/MONDO_0020160>		
<http://purl.obolibrary.org/obo/MONDO_0020162>		
<http://purl.obolibrary.org/obo/MONDO_0020163>		
<http://purl.obolibrary.org/obo/MONDO_0020164>	"http://www.ebi.ac.uk/efo/EFO_0700121"	
<http://purl.obolibrary.org/obo/MONDO_0020165>		
<http://purl.obolibrary.org/obo/MONDO_0020167>		
<http://purl.obolibrary.org/obo/MONDO_0020174>		
<http://purl.obolibrary.org/obo/MONDO_0020175>	"MONDO:0021313"	
<http://purl.obolibrary.org/obo/MONDO_0020176>		
<http://purl.obolibrary.org/obo/MONDO_0020177>		
<http://purl.obolibrary.org/obo/MONDO_0020178>		
<http://purl.obolibrary.org/obo/MONDO_0020180>		
<http://purl.obolibrary.org/obo/MONDO_0020181>		
<http://purl.obolibrary.org/obo/MONDO_0020193>		
<http://purl.obolibrary.org/obo/MONDO_0020194>		
<http://purl.obolibrary.org/obo/MONDO_0020195>		
<http://purl.obolibrary.org/obo/MONDO_0020196>		
<http://purl.obolibrary.org/obo/MONDO_0020197>		
<http://purl.obolibrary.org/obo/MONDO_0020203>		
<http://purl.obolibrary.org/obo/MONDO_0020205>		
<http://purl.obolibrary.org/obo/MONDO_0020208>		"MONDO:0001384"
<http://purl.obolibrary.org/obo/MONDO_0020209>		
<http://purl.obolibrary.org/obo/MONDO_0020210>		
<http://purl.obolibrary.org/obo/MONDO_0020211>		
<http://purl.obolibrary.org/obo/MONDO_0020215>		
<http://purl.obolibrary.org/obo/MONDO_0020216>	"http://www.ebi.ac.uk/efo/EFO_0700122"	
<http://purl.obolibrary.org/obo/MONDO_0020218>		
<http://purl.obolibrary.org/obo/MONDO_0020219>		
<http://purl.obolibrary.org/obo/MONDO_0020220>		
<http://purl.obolibrary.org/obo/MONDO_0020222>		
<http://purl.obolibrary.org/obo/MONDO_0020223>		
<http://purl.obolibrary.org/obo/MONDO_0020225>		"MONDO:0005129"
<http://purl.obolibrary.org/obo/MONDO_0020235>		
<http://purl.obolibrary.org/obo/MONDO_0020236>		"HP:0001083"
<http://purl.obolibrary.org/obo/MONDO_0020237>		
<http://purl.obolibrary.org/obo/MONDO_0020238>		
<http://purl.obolibrary.org/obo/MONDO_0020240>	"http://www.ebi.ac.uk/efo/EFO_0700123"	
<http://purl.obolibrary.org/obo/MONDO_0020245>		"MONDO:0020238"
<http://purl.obolibrary.org/obo/MONDO_0020251>		
<http://purl.obolibrary.org/obo/MONDO_0020256>		
<http://purl.obolibrary.org/obo/MONDO_0020258>		"HP:0000657"
<http://purl.obolibrary.org/obo/MONDO_0020275>		
<http://purl.obolibrary.org/obo/MONDO_0020286>	"http://www.ebi.ac.uk/efo/EFO_0700124"	
<http://purl.obolibrary.org/obo/MONDO_0020288>	"http://www.ebi.ac.uk/efo/EFO_0700125"	
<http://purl.obolibrary.org/obo/MONDO_0020306>	"MONDO:0008572"	
<http://purl.obolibrary.org/obo/MONDO_0020312>	"MONDO:0004653"	
<http://purl.obolibrary.org/obo/MONDO_0020339>		
<http://purl.obolibrary.org/obo/MONDO_0020342>	"MONDO:0008070"	
<http://purl.obolibrary.org/obo/MONDO_0020343>	"http://www.ebi.ac.uk/efo/EFO_0700126"	
<http://purl.obolibrary.org/obo/MONDO_0020345>	"http://www.ebi.ac.uk/efo/EFO_0700127"	
<http://purl.obolibrary.org/obo/MONDO_0020346>	"http://www.ebi.ac.uk/efo/EFO_0700128"	
<http://purl.obolibrary.org/obo/MONDO_0020358>	"MONDO:0007354"	
