ID	OBSOLETE	REPLACED BY	OBSOLETED IN VERSION	REASON FOR OBSOLETION
http://www.orpha.net/ORDO/Orphanet_96103	true	http://purl.obolibrary.org/obo/MONDO_0019885	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019885
http://www.orpha.net/ORDO/Orphanet_1636	true	http://purl.obolibrary.org/obo/MONDO_0015580	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015580
http://www.orpha.net/ORDO/Orphanet_397623	true	http://purl.obolibrary.org/obo/MONDO_0011227	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011227
http://www.orpha.net/ORDO/Orphanet_90650	true	http://purl.obolibrary.org/obo/MONDO_0010704	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0010704
http://www.orpha.net/ORDO/Orphanet_207113	true	http://purl.obolibrary.org/obo/MONDO_0016155	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016155
http://www.orpha.net/ORDO/Orphanet_98962	true	http://purl.obolibrary.org/obo/MONDO_0007377	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007377
http://www.orpha.net/ORDO/Orphanet_183713	true	http://purl.obolibrary.org/obo/MONDO_0012839	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012839
http://www.orpha.net/ORDO/Orphanet_397922	true	http://purl.obolibrary.org/obo/MONDO_0018346	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018346
http://www.orpha.net/ORDO/Orphanet_97232	true	http://purl.obolibrary.org/obo/MONDO_0010591	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0010591
http://www.orpha.net/ORDO/Orphanet_35705	true	http://purl.obolibrary.org/obo/MONDO_0018162	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018162
http://www.orpha.net/ORDO/Orphanet_268817	true	http://purl.obolibrary.org/obo/MONDO_0017078	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017078
http://www.orpha.net/ORDO/Orphanet_295207	true	http://purl.obolibrary.org/obo/MONDO_0017549	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017549
http://www.orpha.net/ORDO/Orphanet_2646	true	http://purl.obolibrary.org/obo/MONDO_0008196	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008196
http://www.orpha.net/ORDO/Orphanet_280379	true	http://purl.obolibrary.org/obo/MONDO_0017231	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017231
http://www.orpha.net/ORDO/Orphanet_1420	true	http://purl.obolibrary.org/obo/MONDO_0015424	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015424
http://www.orpha.net/ORDO/Orphanet_275534	true	http://purl.obolibrary.org/obo/MONDO_0013598	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013598
http://www.orpha.net/ORDO/Orphanet_98565	true	http://purl.obolibrary.org/obo/MONDO_0020156	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020156
http://www.orpha.net/ORDO/Orphanet_156224	true	http://purl.obolibrary.org/obo/MONDO_0015499	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015499
http://www.orpha.net/ORDO/Orphanet_96074	true	http://purl.obolibrary.org/obo/MONDO_0019874	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019874
http://www.orpha.net/ORDO/Orphanet_364055	true	http://purl.obolibrary.org/obo/MONDO_0009549	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009549
http://www.orpha.net/ORDO/Orphanet_401830	true	http://purl.obolibrary.org/obo/MONDO_0018421	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018421
http://www.orpha.net/ORDO/Orphanet_79281	true	http://purl.obolibrary.org/obo/MONDO_0019264	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019264
http://www.orpha.net/ORDO/Orphanet_263440	true	http://purl.obolibrary.org/obo/MONDO_0016987	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016987
http://www.orpha.net/ORDO/Orphanet_79347	true	http://purl.obolibrary.org/obo/MONDO_0008973	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008973
http://www.orpha.net/ORDO/Orphanet_168632	true	http://purl.obolibrary.org/obo/MONDO_0011605	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011605
http://www.orpha.net/ORDO/Orphanet_217635	true	http://purl.obolibrary.org/obo/MONDO_0016340	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016340
http://www.orpha.net/ORDO/Orphanet_99647	true	http://purl.obolibrary.org/obo/MONDO_0020474	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020474
http://www.orpha.net/ORDO/Orphanet_275745	true	http://purl.obolibrary.org/obo/MONDO_0017144	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017144
http://www.orpha.net/ORDO/Orphanet_3221	true	http://purl.obolibrary.org/obo/MONDO_0009043	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009043
http://www.orpha.net/ORDO/Orphanet_167759	true	http://purl.obolibrary.org/obo/MONDO_0015668	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015668
http://www.orpha.net/ORDO/Orphanet_331190	true	http://purl.obolibrary.org/obo/MONDO_0013467	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013467
http://www.orpha.net/ORDO/Orphanet_261501	true	http://purl.obolibrary.org/obo/MONDO_0016850	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016850
http://www.orpha.net/ORDO/Orphanet_295091	true	http://purl.obolibrary.org/obo/MONDO_0017497	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017497
http://www.orpha.net/ORDO/Orphanet_48818	true	http://purl.obolibrary.org/obo/MONDO_0011426	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011426
http://www.orpha.net/ORDO/Orphanet_79133	true	http://purl.obolibrary.org/obo/MONDO_0007627	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007627
http://www.orpha.net/ORDO/Orphanet_93383	true	http://purl.obolibrary.org/obo/MONDO_0019676	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019676
http://www.orpha.net/ORDO/Orphanet_370959	true	http://purl.obolibrary.org/obo/MONDO_0018277	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018277
http://www.orpha.net/ORDO/Orphanet_53739	true	http://purl.obolibrary.org/obo/MONDO_0018894	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018894
http://www.orpha.net/ORDO/Orphanet_25968	true	http://purl.obolibrary.org/obo/MONDO_0007558	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007558
http://www.orpha.net/ORDO/Orphanet_401764	true	http://purl.obolibrary.org/obo/MONDO_0014317	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014317
http://www.orpha.net/ORDO/Orphanet_157949	true	http://purl.obolibrary.org/obo/MONDO_0009306	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009306
http://www.orpha.net/ORDO/Orphanet_93576	true	http://purl.obolibrary.org/obo/MONDO_0013040	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013040
http://www.orpha.net/ORDO/Orphanet_2157	true	http://purl.obolibrary.org/obo/MONDO_0009345	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009345
http://www.orpha.net/ORDO/Orphanet_46348	true	http://purl.obolibrary.org/obo/MONDO_0008179	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008179
http://www.orpha.net/ORDO/Orphanet_230	true	http://purl.obolibrary.org/obo/MONDO_0009123	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009123
http://www.orpha.net/ORDO/Orphanet_2769	true	http://purl.obolibrary.org/obo/MONDO_0009801	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009801
http://www.orpha.net/ORDO/Orphanet_276435	true	http://purl.obolibrary.org/obo/MONDO_0014025	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014025
http://www.orpha.net/ORDO/Orphanet_280586	true	http://purl.obolibrary.org/obo/MONDO_0013561	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013561
http://www.orpha.net/ORDO/Orphanet_108965	true	http://purl.obolibrary.org/obo/MONDO_0015210	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015210
http://www.orpha.net/ORDO/Orphanet_1738	true	http://purl.obolibrary.org/obo/MONDO_0015767	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015767
http://www.orpha.net/ORDO/Orphanet_427	true	http://purl.obolibrary.org/obo/MONDO_0018541	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018541
http://www.orpha.net/ORDO/Orphanet_404466	true	http://purl.obolibrary.org/obo/MONDO_0014342	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014342
http://www.orpha.net/ORDO/Orphanet_262633	true	http://purl.obolibrary.org/obo/MONDO_0016928	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016928
http://www.orpha.net/ORDO/Orphanet_314394	true	http://purl.obolibrary.org/obo/MONDO_0013894	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013894
http://www.orpha.net/ORDO/Orphanet_262995	true	http://purl.obolibrary.org/obo/MONDO_0016970	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016970
http://www.orpha.net/ORDO/Orphanet_50809	true	http://purl.obolibrary.org/obo/MONDO_0012330	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012330
http://www.orpha.net/ORDO/Orphanet_2266	true	http://purl.obolibrary.org/obo/MONDO_0016414	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016414
http://www.orpha.net/ORDO/Orphanet_90797	true	http://purl.obolibrary.org/obo/MONDO_0010720	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0010720
http://www.orpha.net/ORDO/Orphanet_3238	true	http://purl.obolibrary.org/obo/MONDO_0008005	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008005
http://www.orpha.net/ORDO/Orphanet_685	true	http://purl.obolibrary.org/obo/MONDO_0019064	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019064
http://www.orpha.net/ORDO/Orphanet_159	true	http://purl.obolibrary.org/obo/MONDO_0008918	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008918
http://www.orpha.net/ORDO/Orphanet_207063	true	http://purl.obolibrary.org/obo/MONDO_0016142	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016142
http://www.orpha.net/ORDO/Orphanet_95496	true	http://purl.obolibrary.org/obo/MONDO_0019828	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019828
http://www.orpha.net/ORDO/Orphanet_2028	true	http://purl.obolibrary.org/obo/MONDO_0016071	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016071
http://www.orpha.net/ORDO/Orphanet_70472	true	http://purl.obolibrary.org/obo/MONDO_0009069	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009069
http://www.orpha.net/ORDO/Orphanet_96172	true	http://purl.obolibrary.org/obo/MONDO_0019904	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019904
http://www.orpha.net/ORDO/Orphanet_168606	true	http://purl.obolibrary.org/obo/MONDO_0012446	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012446
http://www.orpha.net/ORDO/Orphanet_79370	true	http://purl.obolibrary.org/obo/MONDO_0019285	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019285
http://www.orpha.net/ORDO/Orphanet_79306	true	http://purl.obolibrary.org/obo/MONDO_0008892	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008892
http://www.orpha.net/ORDO/Orphanet_141276	true	http://purl.obolibrary.org/obo/MONDO_0013300	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013300
http://www.orpha.net/ORDO/Orphanet_1782	true	http://purl.obolibrary.org/obo/MONDO_0009138	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009138
http://www.orpha.net/ORDO/Orphanet_93334	true	http://purl.obolibrary.org/obo/MONDO_0019673	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019673
http://www.orpha.net/ORDO/Orphanet_632	true	http://purl.obolibrary.org/obo/MONDO_0018967	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018967
http://www.orpha.net/ORDO/Orphanet_35656	true	http://purl.obolibrary.org/obo/MONDO_0018151	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018151
http://www.orpha.net/ORDO/Orphanet_2604	true	http://purl.obolibrary.org/obo/MONDO_0016829	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016829
http://www.orpha.net/ORDO/Orphanet_87503	true	http://purl.obolibrary.org/obo/MONDO_0009552	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009552
http://www.orpha.net/ORDO/Orphanet_353220	true	http://purl.obolibrary.org/obo/MONDO_0007101	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007101
http://www.orpha.net/ORDO/Orphanet_98784	true	http://purl.obolibrary.org/obo/MONDO_0020300	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020300
http://www.orpha.net/ORDO/Orphanet_867	true	http://purl.obolibrary.org/obo/MONDO_0011114	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011114
http://www.orpha.net/ORDO/Orphanet_99901	true	http://purl.obolibrary.org/obo/MONDO_0012624	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012624
http://www.orpha.net/ORDO/Orphanet_35710	true	http://purl.obolibrary.org/obo/MONDO_0011731	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011731
http://www.orpha.net/ORDO/Orphanet_2306	true	http://purl.obolibrary.org/obo/MONDO_0009473	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009473
http://www.orpha.net/ORDO/Orphanet_95712	true	http://purl.obolibrary.org/obo/MONDO_0019854	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019854
http://www.orpha.net/ORDO/Orphanet_971	true	http://purl.obolibrary.org/obo/MONDO_0007059	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007059
http://www.orpha.net/ORDO/Orphanet_91498	true	http://purl.obolibrary.org/obo/MONDO_0007626	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007626
http://www.orpha.net/ORDO/Orphanet_98566	true	http://purl.obolibrary.org/obo/MONDO_0020157	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020157
http://www.orpha.net/ORDO/Orphanet_209973	true	http://purl.obolibrary.org/obo/MONDO_0016209	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016209
http://www.orpha.net/ORDO/Orphanet_98349	true	http://purl.obolibrary.org/obo/MONDO_0020093	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020093
http://www.orpha.net/ORDO/Orphanet_254827	true	http://purl.obolibrary.org/obo/MONDO_0016800	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016800
http://www.orpha.net/ORDO/Orphanet_407	true	http://purl.obolibrary.org/obo/MONDO_0011612	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011612
http://www.orpha.net/ORDO/Orphanet_216729	true	http://purl.obolibrary.org/obo/MONDO_0016303	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016303
http://www.orpha.net/ORDO/Orphanet_99228	true	http://purl.obolibrary.org/obo/MONDO_0020467	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020467
http://www.orpha.net/ORDO/Orphanet_295024	true	http://purl.obolibrary.org/obo/MONDO_0017465	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017465
http://www.orpha.net/ORDO/Orphanet_371428	true	http://purl.obolibrary.org/obo/MONDO_0018298	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018298
http://www.orpha.net/ORDO/Orphanet_2134	true	http://purl.obolibrary.org/obo/MONDO_0016244	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016244
http://www.orpha.net/ORDO/Orphanet_98771	true	http://purl.obolibrary.org/obo/MONDO_0011834	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011834
http://www.orpha.net/ORDO/Orphanet_268835	true	http://purl.obolibrary.org/obo/MONDO_0012296	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012296
http://www.orpha.net/ORDO/Orphanet_98669	true	http://purl.obolibrary.org/obo/MONDO_0020247	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020247
http://www.orpha.net/ORDO/Orphanet_176	true	http://purl.obolibrary.org/obo/MONDO_0015775	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015775
http://www.orpha.net/ORDO/Orphanet_79506	true	http://purl.obolibrary.org/obo/MONDO_0007744	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007744
http://www.orpha.net/ORDO/Orphanet_178382	true	http://purl.obolibrary.org/obo/MONDO_0008652	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008652
http://www.orpha.net/ORDO/Orphanet_169799	true	http://purl.obolibrary.org/obo/MONDO_0015717	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015717
http://www.orpha.net/ORDO/Orphanet_85194	true	http://purl.obolibrary.org/obo/MONDO_0011604	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011604
http://www.orpha.net/ORDO/Orphanet_171442	true	http://purl.obolibrary.org/obo/MONDO_0015739	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015739
http://www.orpha.net/ORDO/Orphanet_65683	true	http://purl.obolibrary.org/obo/MONDO_0019009	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019009
http://www.orpha.net/ORDO/Orphanet_319487	true	http://purl.obolibrary.org/obo/MONDO_0017895	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017895
http://www.orpha.net/ORDO/Orphanet_93322	true	http://purl.obolibrary.org/obo/MONDO_0010144	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0010144
http://www.orpha.net/ORDO/Orphanet_309111	true	http://purl.obolibrary.org/obo/MONDO_0017712	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017712
http://www.orpha.net/ORDO/Orphanet_93283	true	http://purl.obolibrary.org/obo/MONDO_0012019	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012019
http://www.orpha.net/ORDO/Orphanet_93425	true	http://purl.obolibrary.org/obo/MONDO_0019690	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019690
http://www.orpha.net/ORDO/Orphanet_85172	true	http://purl.obolibrary.org/obo/MONDO_0019407	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019407
http://www.orpha.net/ORDO/Orphanet_206701	true	http://purl.obolibrary.org/obo/MONDO_0016113	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016113
http://www.orpha.net/ORDO/Orphanet_298644	true	http://purl.obolibrary.org/obo/MONDO_0017578	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017578
http://www.orpha.net/ORDO/Orphanet_314918	true	http://purl.obolibrary.org/obo/MONDO_0017831	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017831
http://www.orpha.net/ORDO/Orphanet_268162	true	http://purl.obolibrary.org/obo/MONDO_0017052	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017052
http://www.orpha.net/ORDO/Orphanet_93335	true	http://purl.obolibrary.org/obo/MONDO_0019674	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019674
http://www.orpha.net/ORDO/Orphanet_117573	true	http://purl.obolibrary.org/obo/MONDO_0015246	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015246
http://www.orpha.net/ORDO/Orphanet_68380	true	http://purl.obolibrary.org/obo/MONDO_0044970	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0044970
http://www.orpha.net/ORDO/Orphanet_2633	true	http://purl.obolibrary.org/obo/MONDO_0008098	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008098
http://www.orpha.net/ORDO/Orphanet_264580	true	http://purl.obolibrary.org/obo/MONDO_0020693	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020693
http://www.orpha.net/ORDO/Orphanet_268758	true	http://purl.obolibrary.org/obo/MONDO_0017072	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017072
http://www.orpha.net/ORDO/Orphanet_966	true	http://purl.obolibrary.org/obo/MONDO_0019940	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019940
http://www.orpha.net/ORDO/Orphanet_2790	true	http://purl.obolibrary.org/obo/MONDO_0007764	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007764
http://www.orpha.net/ORDO/Orphanet_2872	true	http://purl.obolibrary.org/obo/MONDO_0009036	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009036
http://www.orpha.net/ORDO/Orphanet_98945	true	http://purl.obolibrary.org/obo/MONDO_0007351	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007351
http://www.orpha.net/ORDO/Orphanet_972	true	http://purl.obolibrary.org/obo/MONDO_0019943	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019943
http://www.orpha.net/ORDO/Orphanet_99944	true	http://purl.obolibrary.org/obo/MONDO_0020558	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020558
http://www.orpha.net/ORDO/Orphanet_90044	true	http://purl.obolibrary.org/obo/MONDO_0012204	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012204
http://www.orpha.net/ORDO/Orphanet_294992	true	http://purl.obolibrary.org/obo/MONDO_0017449	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017449
http://www.orpha.net/ORDO/Orphanet_295211	true	http://purl.obolibrary.org/obo/MONDO_0017551	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017551
http://www.orpha.net/ORDO/Orphanet_166002	true	http://purl.obolibrary.org/obo/MONDO_0015627	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015627
http://www.orpha.net/ORDO/Orphanet_157769	true	http://purl.obolibrary.org/obo/MONDO_0015522	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015522
http://www.orpha.net/ORDO/Orphanet_1653	true	http://purl.obolibrary.org/obo/MONDO_0015613	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015613
http://www.orpha.net/ORDO/Orphanet_96180	true	http://purl.obolibrary.org/obo/MONDO_0019911	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019911
http://www.orpha.net/ORDO/Orphanet_306527	true	http://purl.obolibrary.org/obo/MONDO_0011090	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011090
http://www.orpha.net/ORDO/Orphanet_675	true	http://purl.obolibrary.org/obo/MONDO_0008183	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008183
http://www.orpha.net/ORDO/Orphanet_329967	true	http://purl.obolibrary.org/obo/MONDO_0018015	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018015
http://www.orpha.net/ORDO/Orphanet_1809	true	http://purl.obolibrary.org/obo/MONDO_0015883	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015883
http://www.orpha.net/ORDO/Orphanet_96150	true	http://purl.obolibrary.org/obo/MONDO_0019898	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019898
http://www.orpha.net/ORDO/Orphanet_79158	true	http://purl.obolibrary.org/obo/MONDO_0019213	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019213
http://www.orpha.net/ORDO/Orphanet_211037	true	http://purl.obolibrary.org/obo/MONDO_0016224	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016224
http://www.orpha.net/ORDO/Orphanet_262648	true	http://purl.obolibrary.org/obo/MONDO_0016931	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016931
http://www.orpha.net/ORDO/Orphanet_90118	true	http://purl.obolibrary.org/obo/MONDO_0019549	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019549
http://www.orpha.net/ORDO/Orphanet_281139	true	http://purl.obolibrary.org/obo/MONDO_0011870	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011870
http://www.orpha.net/ORDO/Orphanet_169796	true	http://purl.obolibrary.org/obo/MONDO_0015716	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015716
