?child	?label	?parents	?parentlabels
<http://purl.obolibrary.org/obo/OBA_2055194>	"NSFL1C/PPCDC protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2043907>	"level of tumor protein D53 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051355>	"level of disks large-associated protein 5 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055003>	"CLIP2/DNAJA2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2054763>	"ESAM/THPO protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2042977>	"level of inorganic pyrophosphatase 2, mitochondrial in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_VT0005372>	"life span trait"	"http://www.ebi.ac.uk/efo/EFO_0001444"	"measurement"
<http://purl.obolibrary.org/obo/OBA_2043564>	"level of synaptosomal-associated protein 29 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043392>	"level of scavenger receptor class A member 5 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040741>	"level of Axin-2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040254>	"level of disintegrin and metalloproteinase domain-containing protein 8 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050430"	"level of disintegrin and metalloproteinase domain-containing protein 8 in blood"
<http://purl.obolibrary.org/obo/OBA_2050989>	"level of tryptophan--tRNA ligase, cytoplasmic in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051734>	"level of Src kinase-associated phosphoprotein 2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054428>	"IL1R1/IL1RN protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2052774>	"amount of SEC14 domain and spectrin repeat-containing protein 1 (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2051924"	"level of SEC14 domain and spectrin repeat-containing protein 1 in blood"
<http://purl.obolibrary.org/obo/OBA_2041421>	"level of elongation factor 1-gamma in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041372>	"level of D-aminoacyl-tRNA deacylase 1 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050602"	"level of D-aminoacyl-tRNA deacylase 1 in blood"
<http://purl.obolibrary.org/obo/OBA_2043448>	"level of septin-11 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053934>	"ARHGAP25/RNF41 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2050934>	"level of syntaxin-3 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041845>	"level of hematopoietic lineage cell-specific protein in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050681"	"level of hematopoietic lineage cell-specific protein in blood"
<http://purl.obolibrary.org/obo/OBA_2052124>	"amount of neurabin-2 (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050840"	"level of neurabin-2 in blood"
<http://purl.obolibrary.org/obo/OBA_2052041>	"amount of repulsive guidance molecule A (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040725>	"level of copper transport protein ATOX1 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050520"	"level of copper transport protein ATOX1 in blood"
<http://purl.obolibrary.org/obo/OBA_2040461>	"level of ABI gene family member 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040658>	"level of Rho guanine nucleotide exchange factor 10 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054327>	"AOC3/ITGB1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2040083>	"trait in response to thiazide"	"http://purl.obolibrary.org/obo/GO_0050896"	"response to stimulus"
<http://purl.obolibrary.org/obo/OBA_2042893>	"level of serine/threonine-protein kinase Pim-2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054427>	"IL19/PRSS27 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2054173>	"CD59/SCARB2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2055239>	"FKBP4/KYAT1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2043941>	"level of tRNA (adenine-N(1)-)-methyltransferase non-catalytic subunit TRM6 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051176>	"level of Bcl-2-like protein 11 isoform 2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044310>	"level of pseudouridine-5'-phosphatase in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2045260>	"red blood cell density"	"http://purl.obolibrary.org/obo/OBA_2045276"	"erythrocyte attribute"
<http://purl.obolibrary.org/obo/OBA_2055717>	"CA13/GRAP2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2041168>	"level of CUB and sushi domain-containing protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042062>	"level of inositol-trisphosphate 3-kinase A in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040975>	"level of homeobox protein CDX-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044429>	"level of EF-hand calcium-binding domain-containing protein 4B in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052304>	"amount of tumor necrosis factor receptor superfamily member 5 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050988>	"level of von Willebrand factor A domain-containing protein 1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041474>	"level of echinoderm microtubule-associated protein-like 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040421>	"level of NEDD4-like E3 ubiquitin-protein ligase WWP1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040860>	"level of carbonic anhydrase 5B, mitochondrial in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052815>	"amount of sorbitol dehydrogenase (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050917"	"level of sorbitol dehydrogenase in blood"
<http://purl.obolibrary.org/obo/OBA_2054598>	"CPXM1/HBEGF protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2041118>	"level of complexin-2 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050575"	"level of complexin-2 in blood"
<http://purl.obolibrary.org/obo/OBA_2043859>	"level of TIMELESS-interacting protein in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043601>	"level of transcription factor SOX-10 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050612>	"level of epidermal growth factor-like protein 6 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041154>	"level of alpha-crystallin A chain in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053717>	"AARSD1/CHAC2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2042198>	"level of leukocyte immunoglobulin-like receptor subfamily A member 6 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043576>	"level of small nuclear ribonucleoprotein Sm D3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041166>	"level of cold shock domain-containing protein E1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054450>	"MGLL/SHMT1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2040274>	"level of endothelial protein C receptor in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050439"	"level of endothelial protein C receptor in blood"
<http://purl.obolibrary.org/obo/OBA_2051831>	"level of neurosecretory protein VGF in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055089>	"CXCL11/VTA1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2042881>	"level of phytanoyl-CoA dioxygenase domain-containing protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053111>	"GYS1/SUSD1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2053723>	"AARSD1/PSMG3 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2043107>	"level of receptor-type tyrosine-protein phosphatase-like N in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041957>	"level of histatin-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052116>	"amount of platelet glycoprotein VI (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040888>	"level of calpain-13 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055330>	"F2R/PDGFB protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2045219>	"corneal endothelial cell attribute"	"http://www.ebi.ac.uk/efo/EFO_0001444"	"measurement"
<http://purl.obolibrary.org/obo/OBA_2054171>	"CD59/CST6 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2042963>	"level of DNA polymerase eta in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053007>	"HBEGF/WWP2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2050662>	"level of alpha-galactosidase A in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042351>	"level of microfibrillar-associated protein 3-like in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050752"	"level of microfibrillar-associated protein 3-like in blood"
<http://purl.obolibrary.org/obo/OBA_2051417>	"level of neuronal calcium sensor 1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052911>	"amount of transferrin receptor protein 1 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043101>	"level of tyrosine-protein phosphatase non-receptor type 13 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053861>	"CNTN1/EGFR protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2045223>	"myeloid leukocyte count"	"http://purl.obolibrary.org/obo/OBA_VT0000217"	"leukocyte quantity"
<http://purl.obolibrary.org/obo/OBA_2050928>	"level of SRSF protein kinase 2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052064>	"amount of phosphoribosyltransferase domain-containing protein 1 (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2051061"	"level of phosphoribosyltransferase domain-containing protein 1 in blood"
<http://purl.obolibrary.org/obo/OBA_2051416>	"level of forkhead box protein J3 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054411>	"IGSF8/VSIR protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2055142>	"OLR1/PLAUR protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2051820>	"level of transcription termination factor 2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043022>	"level of prolyl endopeptidase in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042168>	"level of linker for activation of T-cells family member 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055651>	"SKAP2/VSIR protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2053633>	"DLL1/TGFBR2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2053516>	"PLPBP/RWDD1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2050131>	"vascular endothelial growth factor A amount"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055108>	"CXCL6/CXCL8 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2054249>	"CEACAM8/VNN2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2040333>	"level of SLAM family member 1 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050292"	"SLAM family member 1 amount"
<http://purl.obolibrary.org/obo/OBA_2050788>	"level of cytosolic 5'-nucleotidase 3A in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054651>	"NADK/S100A11 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2044701>	"level of butyrophilin subfamily 2 member A2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054959>	"LBR/TXNDC5 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2040757>	"level of beta-1,4-galactosyltransferase 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042568>	"level of neurofascin in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050403>	"level of 2-arachidonoyl-sn-glycero-3-phosphocholine in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051580>	"level of nitric oxide synthase 1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043996>	"level of ubiquitin-conjugating enzyme E2 H in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051894>	"level of Ras-related protein Rab-44 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050711>	"level of inosine triphosphate pyrophosphatase in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050593>	"level of ATP-dependent RNA helicase DDX1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044142>	"level of protein Wnt-5b in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052331>	"amount of membrane primary amine oxidase (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050499"	"level of membrane primary amine oxidase in blood"
<http://purl.obolibrary.org/obo/OBA_2042951>	"level of paraneoplastic antigen Ma2 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050829"	"level of paraneoplastic antigen Ma2 in blood"
<http://purl.obolibrary.org/obo/OBA_2044983>	"level of meprin A subunit beta in blood serum"	"http://purl.obolibrary.org/obo/OBA_2051074"	"level of meprin A subunit beta in blood"
<http://purl.obolibrary.org/obo/OBA_2054644>	"MVK/SHMT1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2043077>	"level of 26S proteasome non-ATPase regulatory subunit 5 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050168>	"fibroblast growth factor 8 isoform B amount"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050682>	"level of hepatoma-derived growth factor in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051779>	"level of F-box-like/WD repeat-containing protein TBL1X in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
