?child	?label	?parents	?parentlabels
<http://purl.obolibrary.org/obo/OBA_2045177>	"level of Sphingomyelin (d36:2) in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042758>	"level of papilin in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051619>	"level of 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051344>	"level of protein artemis in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042059>	"level of inter-alpha-trypsin inhibitor heavy chain H5 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051759>	"level of sperm equatorial segment protein 1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042114>	"level of klotho in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041409>	"level of enhancer of mRNA-decapping protein 4 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050669>	"level of golgin subfamily A member 7 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044654>	"level of complex I intermediate-associated protein 30, mitochondrial in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050910>	"level of sphingomyelin phosphodiesterase in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042995>	"level of protein phosphatase 1G in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040642>	"level of ADP-ribosylation factor 5 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041802>	"level of glutathione S-transferase A1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051049>	"level of tryptase alpha/beta-1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041622>	"level of follistatin-related protein 4 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043556>	"level of survival of motor neuron-related-splicing factor 30 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050909"	"level of survival of motor neuron-related-splicing factor 30 in blood"
<http://purl.obolibrary.org/obo/OBA_2042557>	"level of protein kinase C-binding protein NELL1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051946>	"level of photoreceptor cilium actin regulator in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041228>	"level of death-associated protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041727>	"level of D-glucuronyl C5-epimerase in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041817>	"level of protein NATD1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050950>	"level of T-complex protein 11 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051068>	"level of UPF0606 protein KIAA1549L (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041715>	"level of somatoliberin in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043444>	"level of selenide, water dikinase 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041415>	"level of endothelin-3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052367>	"amount of methionine aminopeptidase 1D, mitochondrial (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050742"	"level of methionine aminopeptidase 1D, mitochondrial in blood"
<http://purl.obolibrary.org/obo/OBA_2041343>	"level of docking protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041769>	"level of glypican-4 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040804>	"level of B-cell linker protein in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050534"	"level of B-cell linker protein in blood"
<http://purl.obolibrary.org/obo/OBA_2041463>	"level of ELAV-like protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042334>	"level of homeobox protein Meis2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044731>	"level of 4-hydroxy-2-oxoglutarate aldolase, mitochondrial in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041639>	"level of frizzled-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044707>	"level of coiled-coil domain-containing protein 103 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042989>	"level of RING-type E3 ubiquitin-protein ligase PPIL2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050126>	"fibroblast growth factor 17 amount"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043110>	"level of receptor-type tyrosine-protein phosphatase U in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040630>	"level of apolipoprotein L2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044889>	"level of type III endosome membrane protein TEMP in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043572>	"level of U1 small nuclear ribonucleoprotein A in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041730>	"level of Golgi-associated plant pathogenesis-related protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044538>	"level of protein-lysine methyltransferase METTL21C in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041434>	"level of EH domain-containing protein 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050548>	"level of cyclin-dependent kinase 20 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040203>	"level of thrombospondin-3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044058>	"level of ubiquitin carboxyl-terminal hydrolase 19 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041700>	"level of Rho guanine nucleotide exchange factor 25 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044677>	"level of leucine-rich repeat-containing protein 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052266>	"amount of pyruvate kinase PKLR (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044077>	"level of vesicle-associated membrane protein 4 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052531>	"amount of C-X-C motif chemokine 9 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042806>	"level of ProSAAS in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050279>	"ephrin type-A receptor 3 amount"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042128>	"level of kallikrein-6 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044267>	"level of coiled-coil domain-containing protein 9 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043450>	"level of septin-5 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052643>	"amount of killer cell lectin-like receptor subfamily B member 1 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051802>	"level of DNA topoisomerase 2-beta in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051434>	"level of guanylate-binding protein 4 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040298>	"level of CMRF35-like molecule 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041734>	"level of glutaredoxin-3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2045074>	"level of Phosphatidylcholine (16:0_20:2) in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043275>	"level of RILP-like protein 2 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050875"	"level of RILP-like protein 2 in blood"
<http://purl.obolibrary.org/obo/OBA_2051689>	"level of prorelaxin H2 in blood"	"http://purl.obolibrary.org/obo/OBA_2050130"	"insulin-like protein amount"
<http://purl.obolibrary.org/obo/OBA_2050899>	"level of SH2B adapter protein 3 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041696>	"level of ganglioside-induced differentiation-associated protein 1-like 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042377>	"level of myeloid leukemia factor 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040590>	"level of ankyrin repeat family A protein 2 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050495"	"level of ankyrin repeat family A protein 2 in blood"
<http://purl.obolibrary.org/obo/OBA_2042405>	"level of mannose-6-phosphate isomerase in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050759"	"level of mannose-6-phosphate isomerase in blood"
<http://purl.obolibrary.org/obo/OBA_2042984>	"level of liprin-alpha-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052765>	"amount of butyrophilin subfamily 3 member A2 (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2051056"	"level of butyrophilin subfamily 3 member A2 in blood"
<http://purl.obolibrary.org/obo/OBA_2051799>	"level of tumor necrosis factor alpha-induced protein 8-like protein 2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://www.ebi.ac.uk/efo/EFO_0010904>	"anti-BK polyomavirus antibody measurement"@en	"http://purl.obolibrary.org/obo/OBA_VT0002460"	"blood immunoglobulin amount"
<http://purl.obolibrary.org/obo/OBA_2052391>	"amount of mitochondrial peptide methionine sulfoxide reductase (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043763>	"level of protachykinin-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041983>	"level of interferon beta 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043228>	"level of ATP-dependent DNA helicase Q1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051461>	"level of glycogen [starch] synthase, muscle in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040747>	"level of beta-1,3-galactosyltransferase 5 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044634>	"level of AP-4 complex accessory subunit Tepsin in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041705>	"level of glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052377>	"amount of cystatin-F (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043515>	"level of NAD-dependent protein deacylase sirtuin-6 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043086>	"level of patched domain-containing protein 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042935>	"level of BPI fold-containing family A member 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041196>	"level of cubilin in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052431>	"amount of C-C motif chemokine 17 (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050205"	"C-C motif chemokine 17 amount"
<http://purl.obolibrary.org/obo/OBA_2045152>	"level of Phosphatidylinositol (16:0_18:1) in blood serum"	"http://purl.obolibrary.org/obo/OBA_2045033"	"level of phosphatidylinositol in blood serum"
<http://purl.obolibrary.org/obo/OBA_2044981>	"level of multiple coagulation factor deficiency protein 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050732>	"level of low-density lipoprotein receptor-related protein 2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040645>	"level of ADP-ribosylation factor GTPase-activating protein 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2045165>	"level of Triacylglycerol (53:3) in blood serum"	"http://purl.obolibrary.org/obo/OBA_2045035"	"level of triglyceride in blood serum"
<http://purl.obolibrary.org/obo/OBA_2052877>	"amount of interleukin-7 receptor subunit alpha (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044186>	"level of zinc fingers and homeoboxes protein 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044808>	"level of myeloid-derived growth factor in blood serum"	"http://purl.obolibrary.org/obo/OBA_2051064"	"level of myeloid-derived growth factor in blood"
<http://purl.obolibrary.org/obo/OBA_2042879>	"level of 14 kDa phosphohistidine phosphatase in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040266>	"level of bone marrow stromal antigen 2 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050433"	"level of bone marrow stromal antigen 2 in blood"
<http://purl.obolibrary.org/obo/OBA_2044317>	"level of potassium channel regulatory protein in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041184>	"level of cystathionine gamma-lyase in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052904>	"amount of secernin-1 (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2051714"	"level of secernin-1 in blood"
<http://purl.obolibrary.org/obo/OBA_2041378>	"level of dual specificity phosphatase 29 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050604"	"level of dual specificity phosphatase 29 in blood"
<http://purl.obolibrary.org/obo/OBA_2044051>	"level of general vesicular transport factor p115 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050980"	"level of general vesicular transport factor p115 in blood"
<http://purl.obolibrary.org/obo/OBA_2044466>	"level of draxin in blood serum"	"http://purl.obolibrary.org/obo/OBA_2051032"	"level of draxin in blood"
<http://purl.obolibrary.org/obo/OBA_2041386>	"level of dual specificity protein phosphatase 26 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051524>	"level of enoyl-[acyl-carrier-protein] reductase, mitochondrial in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041648>	"level of gamma-aminobutyric acid receptor-associated protein-like 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2045045>	"level of PS(O-20:0/22:4(7Z,10Z,13Z,16Z)) in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050375"	"level of glycerophosphoserine in blood"
<http://purl.obolibrary.org/obo/OBA_2042497>	"level of NGFI-A-binding protein 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050678>	"level of hydroxyacyl-coenzyme A dehydrogenase, mitochondrial in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
