?child	?label
<http://www.ebi.ac.uk/efo/EFO_0801129>	"C30:0 phosphatidylcholine measurement"
<http://www.ebi.ac.uk/efo/EFO_0010389>	"phosphatidylcholine 40:6 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021467>	"phosphatidylcholine 31:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021475>	"phosphatidylcholine 38:7 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010382>	"phosphatidylcholine 36:4 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010385>	"phosphatidylcholine 38:3 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021474>	"phosphatidylcholine 36:6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021471>	"phosphatidylcholine 34:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021477>	"phosphatidylcholine 40:7 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020871>	"phosphatidylcholine change measurement"
<http://www.ebi.ac.uk/efo/EFO_0010384>	"phosphatidylcholine 38:2 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021470>	"phosphatidylcholine 33:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010387>	"phosphatidylcholine 38:5 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021476>	"phosphatidylcholine 39:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010386>	"phosphatidylcholine 38:4 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021472>	"phosphatidylcholine 35:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021469>	"phosphatidylcholine 33:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010380>	"phosphatidylcholine 36:2 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021478>	"phosphatidylcholine 40:8 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010372>	"phosphatidylcholine 32:0 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010378>	"phosphatidylcholine 34:4 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010388>	"phosphatidylcholine 38:6 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0004517>	"arterial stiffness measurement"
<http://www.ebi.ac.uk/efo/EFO_0010225>	"lysophosphatidylethanolamine measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010367>	"lysophosphatidylethanolamine 18:0 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010370>	"lysophosphatidylethanolamine 20:4 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010366>	"lysophosphatidylethanolamine 16:0 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010368>	"lysophosphatidylethanolamine 18:1 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010371>	"lysophosphatidylethanolamine 22:6 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0801125>	"C20:0 lysophosphatidylethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801124>	"C18:3 lysophosphatidylethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801127>	"C20:1 lysophosphatidylethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0010369>	"lysophosphatidylethanolamine 18:2 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021465>	"lysophosphatidylethanolamine 17:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0005196>	"vasoactive peptide measurement"
<http://www.ebi.ac.uk/efo/EFO_0003962>	"pulsed doppler echocardiography"
<http://www.ebi.ac.uk/efo/EFO_0021821>	"right ventricular stroke volume to left ventricular stroke volume ratio"@en
<http://www.ebi.ac.uk/efo/EFO_0003912>	"ankle brachial index"
<http://www.ebi.ac.uk/efo/EFO_0010230>	"phosphatidylinositol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010231>	"sterol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010229>	"phosphatidylethanolamine ether measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0020942>	"propionylcarnitine measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0009285>	"fractional shortening"
<http://www.ebi.ac.uk/efo/EFO_0009185>	"heart rate response to recovery post exercise"
<http://www.ebi.ac.uk/efo/EFO_0006821>	"trans fatty acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0006826>	"trans/trans-18:2 fatty acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0006825>	"trans/cis-18:2 fatty acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0006824>	"cis/trans-18:2 fatty acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0006823>	"total trans-18:1 fatty acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0006822>	"trans-16:1n-7 fatty acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0009288>	"posterior wall thickness"
<http://www.ebi.ac.uk/efo/EFO_0010222>	"ceramide measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0006800>	"vascular brain injury measurement"
<http://www.ebi.ac.uk/efo/EFO_0010273>	"thoracic aortic calcification measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0007928>	"ventricular rate measurement"
<http://www.ebi.ac.uk/efo/EFO_0004328>	"exercise test"
<http://www.ebi.ac.uk/efo/EFO_0010224>	"lysophosphatidylcholine measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021454>	"lysophosphatidylcholine 18:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021460>	"lysophosphatidylcholine 22:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010361>	"lysophosphatidylcholine 18:2 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021456>	"lysophosphatidylcholine 20:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010360>	"lysophosphatidylcholine 18:1 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021462>	"lysophosphatidylcholine 22:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021457>	"lysophosphatidylcholine 20:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010363>	"lysophosphatidylcholine 20:4 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010356>	"lysophosphatidylcholine 14:0 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021461>	"lysophosphatidylcholine 22:4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010362>	"lysophosphatidylcholine 20:3 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021459>	"lysophosphatidylcholine 22:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010358>	"lysophosphatidylcholine 16:1 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021464>	"lysophosphatidylcholine 26:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021463>	"lysophosphatidylcholine 24:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021458>	"lysophosphatidylcholine 20:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010364>	"lysophosphatidylcholine 20:5 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010357>	"lysophosphatidylcholine 16:0 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010365>	"lysophosphatidylcholine 22:6 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010359>	"lysophosphatidylcholine 18:0 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021452>	"lysophosphatidylcholine 17:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021453>	"lysophosphatidylcholine 17:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020941>	"lysophosphatidylcholine 15:0 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021811>	"lysophosphatidylcholine 26:1 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021455>	"lysophosphatidylcholine 19:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010555>	"left ventricular stroke volume measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0004724>	"carotid-femoral pulse wave velocity"
<http://www.ebi.ac.uk/efo/EFO_0008003>	"heart rate variability measurement"
<http://www.ebi.ac.uk/efo/EFO_0009258>	"peak-valley respiratory sinus arrhythmia or high frequency power"
<http://www.ebi.ac.uk/efo/EFO_0009257>	"root mean square of the successive differences of inter beat intervals"
<http://www.ebi.ac.uk/efo/EFO_0009256>	"standard deviation of the normal-to-normal inter beat intervals"
<http://www.ebi.ac.uk/efo/EFO_0006827>	"renin–angiotensin–aldosterone system measurement"
<http://www.ebi.ac.uk/efo/EFO_0006828>	"plasma renin activity measurement"
<http://www.ebi.ac.uk/efo/EFO_0010071>	"cardiac troponin I measurement"
<http://www.ebi.ac.uk/efo/EFO_0600077>	"cardiac troponin I change measurement"
<http://www.ebi.ac.uk/efo/EFO_0004789>	"atrial natriuretic factor measurement"
<http://www.ebi.ac.uk/efo/EFO_0009290>	"left ventricular mass index"
<http://www.ebi.ac.uk/efo/EFO_0010228>	"phosphatidylethanolamine measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0801151>	"C40:6 phosphatidylethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801146>	"C38:6 phosphatidylethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801143>	"C38:4 phosphatidylethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801140>	"C36:4 phosphatidylethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801136>	"C36:2 phosphatidylethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801132>	"C34:2 phosphatidylethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801130>	"C34:0 phosphatidylethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0010227>	"phosphatidylcholine ether measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0004761>	"uric acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0020865>	"aortic measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0008206>	"left ventricular systolic function measurement"
<http://www.ebi.ac.uk/efo/EFO_0008204>	"left ventricular diastolic function measurement"
<http://www.ebi.ac.uk/efo/EFO_0004885>	"early cardiac repolarization measurement"
<http://www.ebi.ac.uk/efo/EFO_0006336>	"diastolic blood pressure"
<http://www.ebi.ac.uk/efo/EFO_0803380>	"cardiovascular age measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0009804>	"pulse wave reflection index measurement"
<http://www.ebi.ac.uk/efo/EFO_0006512>	"angiographic measurement"
<http://www.ebi.ac.uk/efo/EFO_0021815>	"right ventricular systolic volume measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0006335>	"systolic blood pressure"
<http://www.ebi.ac.uk/efo/EFO_0021823>	"right atrial minimum area measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0008205>	"left ventricular structural measurement"
<http://www.ebi.ac.uk/efo/EFO_0021819>	"right ventricular systolic volume to left ventricular systolic volume ratio"@en
<http://www.ebi.ac.uk/efo/EFO_0021822>	"right atrial maximum area measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0009440>	"age at last pregnancy measurement"
<http://www.ebi.ac.uk/efo/EFO_0005538>	"thrombin generation potential measurement"
<http://www.ebi.ac.uk/efo/EFO_0021527>	"blood arsenic measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021493>	"nucleus accumbens volume change measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0009306>	"atazanavir measurement"
<http://www.ebi.ac.uk/efo/EFO_0004838>	"calcium measurement"
<http://www.ebi.ac.uk/efo/EFO_0007903>	"magnesium:calcium ratio"
<http://www.ebi.ac.uk/efo/EFO_0009435>	"arthritis disease activity score measurement"
<http://www.ebi.ac.uk/efo/EFO_0008328>	"chronotype measurement"
<http://www.ebi.ac.uk/efo/EFO_0006520>	"carbon monoxide exhalation measurement"
<http://www.ebi.ac.uk/efo/EFO_0005767>	"rheumatoid factor measurement"
<http://www.ebi.ac.uk/efo/EFO_0600010>	"emodin glucuronidation measurement"
<http://www.ebi.ac.uk/efo/EFO_0007813>	"cotinine measurement"
<http://www.ebi.ac.uk/efo/EFO_0010114>	"citrate measurement"
<http://www.ebi.ac.uk/efo/EFO_0020883>	"citrate change measurement"
<http://www.ebi.ac.uk/efo/EFO_0007906>	"synophrys measurement"
<http://www.ebi.ac.uk/efo/EFO_0005105>	"lipid or lipoprotein measurement"
<http://www.ebi.ac.uk/efo/EFO_0803349>	"lipemic index"
<http://www.ebi.ac.uk/efo/EFO_0004529>	"lipid measurement"
<http://www.ebi.ac.uk/efo/EFO_0022182>	"cholesterol esters in medium VLDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0004908>	"testosterone measurement"
<http://www.ebi.ac.uk/efo/EFO_0022177>	"total cholesterol in large VLDL"
<http://www.ebi.ac.uk/efo/EFO_0022314>	"total lipids in VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022310>	"total lipids in medium HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0010240>	"dehydroepiandrosterone measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0022168>	"total lipids in small LDL"
<http://www.ebi.ac.uk/efo/EFO_0020859>	"lipid change measurement"
<http://www.ebi.ac.uk/efo/EFO_0022180>	"total lipids in medium LDL"
<http://www.ebi.ac.uk/efo/EFO_0010239>	"cortisol:DHEAS ratio measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0022148>	"total lipids in small VLDL"
<http://www.ebi.ac.uk/efo/EFO_0022171>	"total cholesterol in small VLDL"
<http://www.ebi.ac.uk/efo/EFO_0004639>	"phospholipid measurement"
<http://www.ebi.ac.uk/efo/EFO_0022299>	"phospholipids in very large VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022174>	"phospholipids in large LDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0022296>	"phospholipids in small HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022301>	"phospholipids in VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022292>	"phospholipids in chylomicrons and extremely large VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022298>	"phospholipids in very large HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022169>	"phospholipids in large VLDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0022294>	"phospholipids in LDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022297>	"phospholipids in small LDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022315>	"total phospholipids in lipoprotein particles measurement "
<http://www.ebi.ac.uk/efo/EFO_0022293>	"phospholipids in HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022183>	"phospholipids in medium LDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0022146>	"phospholipids in small VLDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0020903>	"phospholipid change measurement"
<http://www.ebi.ac.uk/efo/EFO_0022295>	"phospholipids in medium HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022154>	"phospholipids in medium VLDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0007630>	"glycerophospholipid measurement"
<http://www.ebi.ac.uk/efo/EFO_0801315>	"phosphatidylcholine acyl-alkyl C44:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801268>	"phosphatidylcholine diacyl C38:6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801270>	"phosphatidylcholine diacyl C40:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801286>	"phosphatidylcholine acyl-alkyl C34:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801250>	"phosphatidylcholine diacyl C32:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801309>	"phosphatidylcholine acyl-alkyl C42:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801281>	"phosphatidylcholine acyl-alkyl C30:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801274>	"phosphatidylcholine diacyl C40:6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801311>	"phosphatidylcholine acyl-alkyl C42:4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801251>	"phosphatidylcholine diacyl C32:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801305>	"phosphatidylcholine acyl-alkyl C40:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801261>	"phosphatidylcholine diacyl C36:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801256>	"phosphatidylcholine diacyl C36:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020869>	"glycerophospholipid change measurement"
<http://www.ebi.ac.uk/efo/EFO_0801285>	"phosphatidylcholine acyl-alkyl C34:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801264>	"phosphatidylcholine diacyl C38:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801312>	"phosphatidylcholine acyl-alkyl C42:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801288>	"phosphatidylcholine acyl-alkyl C36:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801252>	"phosphatidylcholine diacyl C34:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020049>	"phosphatidylserines measurement"
<http://www.ebi.ac.uk/efo/EFO_0801257>	"phosphatidylcholine diacyl C36:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801306>	"phosphatidylcholine acyl-alkyl C40:6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801307>	"phosphatidylcholine acyl-alkyl C42:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801300>	"phosphatidylcholine acyl-alkyl C38:6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801263>	"phosphatidylcholine diacyl C38:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801282>	"phosphatidylcholine acyl-alkyl C32:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801242>	"lysophosphatidylcholine acyl C17:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801297>	"phosphatidylcholine acyl-alkyl C38:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801266>	"phosphatidylcholine diacyl C38:4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801301>	"phosphatidylcholine acyl-alkyl C40:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801259>	"phosphatidylcholine diacyl C36:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801308>	"phosphatidylcholine acyl-alkyl C42:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801314>	"phosphatidylcholine acyl-alkyl C44:4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801241>	"lysophosphatidylcholine acyl C16:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801298>	"phosphatidylcholine acyl-alkyl C38:4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801280>	"phosphatidylcholine diacyl C42:6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801275>	"phosphatidylcholine diacyl C42:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801299>	"phosphatidylcholine acyl-alkyl C38:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801260>	"phosphatidylcholine diacyl C36:4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801284>	"phosphatidylcholine acyl-alkyl C34:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801302>	"phosphatidylcholine acyl-alkyl C40:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801245>	"phosphatidylcholine diacyl C24:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801276>	"phosphatidylcholine diacyl C42:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801293>	"phosphatidylcholine acyl-alkyl C36:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801253>	"phosphatidylcholine diacyl C34:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801303>	"phosphatidylcholine acyl-alkyl C40:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801277>	"phosphatidylcholine diacyl C42:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801269>	"phosphatidylcholine diacyl C40:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801246>	"phosphatidylcholine diacyl C28:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801287>	"phosphatidylcholine acyl-alkyl C34:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801262>	"phosphatidylcholine diacyl C36:6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801294>	"phosphatidylcholine acyl-alkyl C38:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801254>	"phosphatidylcholine diacyl C34:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801271>	"phosphatidylcholine diacyl C40:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020047>	"phosphatidate measurement"
<http://www.ebi.ac.uk/efo/EFO_0801304>	"phosphatidylcholine acyl-alkyl C40:4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801278>	"phosphatidylcholine diacyl C42:4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801295>	"phosphatidylcholine acyl-alkyl C38:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801255>	"phosphatidylcholine diacyl C34:4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801290>	"phosphatidylcholine acyl-alkyl C36:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801265>	"phosphatidylcholine diacyl C38:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801247>	"phosphatidylcholine diacyl C30:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801313>	"phosphatidylcholine acyl-alkyl C44:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801291>	"phosphatidylcholine acyl-alkyl C36:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801289>	"phosphatidylcholine acyl-alkyl C36:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801248>	"phosphatidylcholine diacyl C32:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801279>	"phosphatidylcholine diacyl C42:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801258>	"phosphatidylcholine diacyl C36:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801292>	"phosphatidylcholine acyl-alkyl C36:4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801249>	"phosphatidylcholine diacyl C32:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801316>	"phosphatidylcholine acyl-alkyl C44:6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801272>	"phosphatidylcholine diacyl C40:4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801283>	"phosphatidylcholine acyl-alkyl C32:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801243>	"lysophosphatidylcholine acyl C28:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801296>	"phosphatidylcholine acyl-alkyl C38:2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801244>	"lysophosphatidylcholine acyl C28:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801267>	"phosphatidylcholine diacyl C38:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801273>	"phosphatidylcholine diacyl C40:5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801310>	"phosphatidylcholine acyl-alkyl C42:3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0022190>	"phospholipids in large HDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0022164>	"phospholipids in IDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0022300>	"phospholipids in very small VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0020944>	"cholesteryl esters:total lipids ratio"@en
<http://www.ebi.ac.uk/efo/EFO_0022189>	"total lipids in large HDL"
<http://www.ebi.ac.uk/efo/EFO_0010220>	"17-hydroxyprogesterone measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0006506>	"hepatic lipid content measurement"
<http://www.ebi.ac.uk/efo/EFO_0600028>	"N-acylethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0022291>	"phosphoglycerides measurement "
<http://www.ebi.ac.uk/efo/EFO_0020946>	"phospholipids:total lipids ratio"@en
<http://www.ebi.ac.uk/efo/EFO_0004862>	"phytosterol measurement"
<http://www.ebi.ac.uk/efo/EFO_0020958>	"total brassicasterol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0020965>	"total sitosterol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0020967>	"esterified sitosterol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0020961>	"free lanosterol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0020969>	"free stigmasterol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0020970>	"esterified stigmasterol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0020966>	"free sitosterol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0020960>	"esterified brassicasterol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0020968>	"total stigmasterol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0020959>	"free brassicasterol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0022147>	"concentration of small VLDL particles"
<http://www.ebi.ac.uk/efo/EFO_0022308>	"total lipids in LDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022156>	"total lipids in very small VLDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0020018>	"glycerophosphorylcholine measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0005110>	"fatty acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0010733>	"polyunsaturated fatty acid measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0022303>	"polyunsaturated fatty acids to total fatty acids percentage "
<http://www.ebi.ac.uk/efo/EFO_0022302>	"polyunsaturated fatty acids to monounsaturated fatty acids ratio "
<http://www.ebi.ac.uk/efo/EFO_0020880>	"polyunsaturated fatty acid change measurement"
<http://www.ebi.ac.uk/efo/EFO_0006810>	"oleic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0008350>	"alpha-linoleic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0022304>	"saturated fatty acids measurement "
<http://www.ebi.ac.uk/efo/EFO_0022262>	"docosahexaenoic acid to total fatty acids percentage "
<http://www.ebi.ac.uk/efo/EFO_0008357>	"docosatetranoic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0007761>	"docosahexaenoic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0020876>	"docosahexaenoic acid change measurement"
<http://www.ebi.ac.uk/efo/EFO_0006809>	"docosapentaenoic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0007977>	"nervonic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0006811>	"linolenic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0007762>	"gamma-linolenic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0007759>	"alpha-linolenic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0007973>	"palmitoleic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0022261>	"degree of unsaturation measurement "
<http://www.ebi.ac.uk/efo/EFO_0022187>	"monounsaturated fatty acids; 16:1, 18:1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0005680>	"omega-6 polyunsaturated fatty acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0020879>	"omega-6 polyunsaturated fatty acid change measurement"
<http://www.ebi.ac.uk/efo/EFO_0007763>	"dihomo-gamma-linolenic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0006808>	"arachidonic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0006807>	"linoleic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0020877>	"linoleic acid change measurement"
<http://www.ebi.ac.uk/efo/EFO_0007976>	"erucic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0007975>	"gondoic acid measurement"
