?child	?label
<http://www.ebi.ac.uk/efo/EFO_1000068>	"Acute Leukemia"
<http://purl.obolibrary.org/obo/MONDO_0700060>	"leukemia, acute, X-linked"
<http://www.ebi.ac.uk/efo/EFO_0003811>	"refractory anemia with excess blasts"
<http://purl.obolibrary.org/obo/MONDO_0003641>	"central nervous system hematopoietic neoplasm"
<http://www.ebi.ac.uk/efo/EFO_1000834>	"basophil adenoma"
<http://www.ebi.ac.uk/efo/EFO_1001343>	"Hemangioma, Cavernous, Central Nervous System"
<http://purl.obolibrary.org/obo/MONDO_0004111>	"refractory hematologic cancer"
<http://purl.obolibrary.org/obo/MONDO_0004404>	"refractory precursor T-lymphoblastic lymphoma/leukemia"
<http://purl.obolibrary.org/obo/MONDO_0019453>	"myelodysplastic syndrome with multilineage dysplasia"
<http://purl.obolibrary.org/obo/MONDO_0033683>	"congenital progressive bone marrow failure-B-cell immunodeficiency-skeletal dysplasia syndrome"
<http://www.ebi.ac.uk/efo/EFO_0002427>	"myeloid neoplasm"
<http://www.ebi.ac.uk/efo/EFO_0009000>	"Mast Cell Neoplasm"
<http://www.ebi.ac.uk/efo/EFO_0009001>	"Mastocytosis"
<http://purl.obolibrary.org/obo/MONDO_0016586>	"systemic mastocytosis"
<http://www.ebi.ac.uk/efo/EFO_1000932>	"extracutaneous mastocytoma"
<http://www.ebi.ac.uk/efo/EFO_1000559>	"Systemic Mastocytosis with Associated Clonal Hematological non-Mast-Cell Lineage Disease"
<http://www.ebi.ac.uk/efo/EFO_1000364>	"Mast Cell Sarcoma"
<http://www.ebi.ac.uk/efo/EFO_1000886>	"cutaneous mastocytosis"
<http://www.ebi.ac.uk/efo/EFO_1001229>	"maculopapular cutaneous mastocytosis"
<http://www.ebi.ac.uk/efo/EFO_1001844>	"skin mastocytoma"
<http://purl.obolibrary.org/obo/MONDO_0003079>	"mastocytoma"
<http://purl.obolibrary.org/obo/MONDO_0021048>	"benign mastocytoma"
<http://www.ebi.ac.uk/efo/EFO_0004251>	"myeloproliferative disorder"
<http://www.ebi.ac.uk/efo/EFO_0001642>	"lymphoid neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0024615>	"T-cell and NK-cell neoplasm"
<http://www.ebi.ac.uk/efo/EFO_0002426>	"neoplasm of mature T-cells or NK-cells"
<http://www.ebi.ac.uk/efo/EFO_1000228>	"EBV-Positive T-Cell Lymphoproliferative Disorder of Childhood"
<http://purl.obolibrary.org/obo/MONDO_0003537>	"precursor T-lymphoblastic lymphoma/leukemia"
<http://purl.obolibrary.org/obo/MONDO_0004403>	"childhood precursor T-lymphoblastic lymphoma/leukemia"
<http://www.ebi.ac.uk/efo/EFO_0002425>	"neoplasm of immature B and T cells"
<http://www.ebi.ac.uk/efo/EFO_1001032>	"malignant lymphatic vessel tumor"
<http://www.ebi.ac.uk/efo/EFO_0009119>	"precursor lymphoblastic lymphoma/leukemia"
<http://purl.obolibrary.org/obo/MONDO_0035605>	"B-lymphoblastic leukemia/lymphoma with recurrent genetic abnormality"
<http://purl.obolibrary.org/obo/MONDO_0035944>	"B-lymphoblastic leukemia/lymphoma with hypodiploidy"
<http://www.ebi.ac.uk/efo/EFO_1000151>	"Cavernous Hemangioma"
<http://www.ebi.ac.uk/efo/EFO_1000152>	"Cavernous Hemangioma of the Face"
<http://purl.obolibrary.org/obo/MONDO_0021281>	"cavernous hemangioma of retina"
<http://purl.obolibrary.org/obo/MONDO_0003644>	"cavernous hemangioma of colon"
<http://purl.obolibrary.org/obo/MONDO_0006267>	"liver cavernous hemangioma"
<http://www.ebi.ac.uk/efo/EFO_0002626>	"thymus neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0018079>	"thymic epithelial neoplasm"
<http://www.ebi.ac.uk/efo/EFO_1000581>	"Thymoma"
<http://purl.obolibrary.org/obo/MONDO_0002592>	"invasive malignant thymoma"
<http://www.ebi.ac.uk/efo/EFO_1000582>	"Thymoma Type AB"
<http://purl.obolibrary.org/obo/MONDO_0003976>	"malignant type AB thymoma"
<http://purl.obolibrary.org/obo/MONDO_0010127>	"thymoma, familial"
<http://purl.obolibrary.org/obo/MONDO_0016974>	"thymoma type B"
<http://www.ebi.ac.uk/efo/EFO_1000584>	"Thymoma Type B1"
<http://purl.obolibrary.org/obo/MONDO_0003915>	"cortical thymoma"
<http://www.ebi.ac.uk/efo/EFO_1000583>	"Thymoma Type B3"
<http://purl.obolibrary.org/obo/MONDO_0002588>	"thymoma type A"
<http://www.ebi.ac.uk/efo/EFO_1000576>	"Thymic Carcinoma"
<http://purl.obolibrary.org/obo/MONDO_0003209>	"thymus gland adenocarcinoma"
<http://purl.obolibrary.org/obo/MONDO_0003534>	"papillary thymic adenocarcinoma"
<http://purl.obolibrary.org/obo/MONDO_0003086>	"thymic mucoepidermoid carcinoma"
<http://www.ebi.ac.uk/efo/EFO_1000577>	"Thymic Sarcomatoid Carcinoma"
<http://www.ebi.ac.uk/efo/EFO_1000579>	"Thymic Squamous Cell Carcinoma"
<http://purl.obolibrary.org/obo/MONDO_0003551>	"thymic adenosquamous carcinoma"
<http://purl.obolibrary.org/obo/MONDO_0004092>	"thymic basaloid carcinoma"
<http://purl.obolibrary.org/obo/MONDO_0020516>	"thymic neuroendocrine carcinoma"
<http://purl.obolibrary.org/obo/MONDO_0003047>	"thymic large cell neuroendocrine carcinoma"
<http://www.ebi.ac.uk/efo/EFO_1000578>	"Thymic Small Cell Carcinoma"
<http://www.ebi.ac.uk/efo/EFO_1000580>	"Thymic Undifferentiated Carcinoma"
<http://purl.obolibrary.org/obo/MONDO_0019964>	"thymic neuroendocrine tumor"
<http://purl.obolibrary.org/obo/MONDO_0021512>	"benign neoplasm of thymus"
<http://purl.obolibrary.org/obo/MONDO_0002163>	"thymus lipoma"
<http://purl.obolibrary.org/obo/MONDO_0002586>	"thymus cancer"
<http://purl.obolibrary.org/obo/MONDO_0036696>	"spleen neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0021500>	"benign neoplasm of spleen"
<http://purl.obolibrary.org/obo/MONDO_0002343>	"splenic hemangioma"
<http://www.ebi.ac.uk/efo/EFO_0007491>	"spleen cancer"
<http://purl.obolibrary.org/obo/MONDO_0002376>	"spleen angiosarcoma"
<http://www.ebi.ac.uk/efo/EFO_1000201>	"Common Hematopoietic Neoplasm"
<http://www.orpha.net/ORDO/Orphanet_322126>	"Genetic tumor of hematopoietic and lymphoid tissues"
<http://www.ebi.ac.uk/efo/EFO_0000198>	"myelodysplastic syndrome"
<http://purl.obolibrary.org/obo/MONDO_0044645>	"familial monosomy 7 syndrome"
<http://purl.obolibrary.org/obo/MONDO_0030801>	"monosomy 7 myelodysplasia and leukemia syndrome 2"
<http://purl.obolibrary.org/obo/MONDO_0009646>	"monosomy 7 myelodysplasia and leukemia syndrome 1"
<http://www.ebi.ac.uk/efo/EFO_0003802>	"refractory anemia"
<http://www.ebi.ac.uk/efo/EFO_0003812>	"refractory anemia with ringed sideroblasts"
<http://purl.obolibrary.org/obo/MONDO_0007925>	"myelodysplastic syndrome associated with isolated del(5q)"
<http://purl.obolibrary.org/obo/MONDO_0015756>	"myeloid hemopathy"
<http://purl.obolibrary.org/obo/MONDO_0020077>	"myelodysplastic/myeloproliferative disease"
<http://www.ebi.ac.uk/efo/EFO_1001356>	"Leiomyoma, Epithelioid"
<http://www.ebi.ac.uk/efo/EFO_1000401>	"Non-Seminomatous Lesion"
<http://www.ebi.ac.uk/efo/EFO_1000473>	"Phosphaturic Mesenchymal Tumor"
<http://purl.obolibrary.org/obo/MONDO_0021079>	"childhood neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0044767>	"childhood adrenal gland pheochromocytoma"
<http://purl.obolibrary.org/obo/MONDO_0024744>	"childhood choroid plexus neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0002685>	"childhood choroid plexus carcinoma"
<http://purl.obolibrary.org/obo/MONDO_0002730>	"childhood kidney neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0036511>	"childhood malignant kidney neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0017043>	"congenital mesoblastic nephroma"
<http://purl.obolibrary.org/obo/MONDO_0003007>	"childhood kidney cell carcinoma"
<http://purl.obolibrary.org/obo/MONDO_0004554>	"childhood kidney angiomyolipoma"
<http://purl.obolibrary.org/obo/MONDO_0002716>	"childhood spinal cord tumor"
<http://www.ebi.ac.uk/efo/EFO_1000654>	"childhood cancer"
<http://purl.obolibrary.org/obo/MONDO_0002678>	"pediatric fibrosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0004557>	"congenital fibrosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003691>	"childhood malignant mesenchymoma"
<http://purl.obolibrary.org/obo/MONDO_0004233>	"childhood pleomorphic rhabdomyosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0002798>	"childhood central nervous system primitive neuroectodermal neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0004263>	"pediatric infratentorial ependymoblastoma"
<http://purl.obolibrary.org/obo/MONDO_0004378>	"pediatric cerebral ependymoblastoma"
<http://purl.obolibrary.org/obo/MONDO_0044916>	"extrarenal rhabdoid tumor"
<http://purl.obolibrary.org/obo/MONDO_0002914>	"childhood brain stem neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0003869>	"childhood brain stem glioma"
<http://www.ebi.ac.uk/efo/EFO_1000026>	"diffuse intrinsic pontine glioma"
<http://purl.obolibrary.org/obo/MONDO_0957196>	"diffuse midline glioma, H3 K27M-mutant"
<http://purl.obolibrary.org/obo/MONDO_0003870>	"childhood brainstem astrocytoma"
<http://purl.obolibrary.org/obo/MONDO_0002623>	"pediatric osteosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0004176>	"childhood extraosseous osteosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003654>	"childhood parosteal osteosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003041>	"pediatric mesenchymal chondrosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0004071>	"childhood cerebral astrocytoma"
<http://purl.obolibrary.org/obo/MONDO_0003931>	"childhood optic tract astrocytoma"
<http://purl.obolibrary.org/obo/MONDO_0002540>	"childhood oligodendroglioma"
<http://purl.obolibrary.org/obo/MONDO_0042494>	"childhood malignant melanoma"
<http://purl.obolibrary.org/obo/MONDO_0003764>	"pediatric leptomeningeal melanoma"
<http://purl.obolibrary.org/obo/MONDO_0003898>	"pediatric myxoid chondrosarcoma"
<http://www.ebi.ac.uk/efo/EFO_0009052>	"Pleuropulmonary blastoma"
<http://purl.obolibrary.org/obo/MONDO_0003022>	"pediatric angiosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0004479>	"malignant childhood germ cell neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0004535>	"childhood choriocarcinoma of the ovary"
<http://purl.obolibrary.org/obo/MONDO_0004193>	"pediatric ovarian dysgerminoma"
<http://purl.obolibrary.org/obo/MONDO_0003786>	"childhood testicular choriocarcinoma"
<http://purl.obolibrary.org/obo/MONDO_0003788>	"childhood embryonal testis carcinoma"
<http://purl.obolibrary.org/obo/MONDO_0003400>	"childhood endodermal sinus tumor"
<http://purl.obolibrary.org/obo/MONDO_0003759>	"childhood ovarian yolk sac tumor"
<http://purl.obolibrary.org/obo/MONDO_0003401>	"central nervous system endodermal sinus tumor"
<http://purl.obolibrary.org/obo/MONDO_0003399>	"pineal region yolk sac tumor"
<http://purl.obolibrary.org/obo/MONDO_0003953>	"pediatric CNS choriocarcinoma"
<http://purl.obolibrary.org/obo/MONDO_0004257>	"childhood central nervous system mixed germ cell tumor"
<http://purl.obolibrary.org/obo/MONDO_0004452>	"childhood central nervous system germinoma"
<http://purl.obolibrary.org/obo/MONDO_0004217>	"childhood brain germinoma"
<http://purl.obolibrary.org/obo/MONDO_0004153>	"childhood central nervous system embryonal carcinoma"
<http://purl.obolibrary.org/obo/MONDO_0004441>	"childhood ovarian embryonal carcinoma"
<http://purl.obolibrary.org/obo/MONDO_0004082>	"childhood immature teratoma of ovary"
<http://purl.obolibrary.org/obo/MONDO_0003787>	"childhood testicular mixed germ cell cancer"
<http://purl.obolibrary.org/obo/MONDO_0018055>	"pediatric hepatocellular carcinoma"
<http://purl.obolibrary.org/obo/MONDO_1010030>	"pediatric high-grade glioma"
<http://purl.obolibrary.org/obo/MONDO_0858939>	"diffuse pediatric-type high-grade glioma, H3-wildtype and IDH-wildtype"
<http://www.ebi.ac.uk/efo/EFO_0008495>	"childhood supratentorial ependymoma"
<http://purl.obolibrary.org/obo/MONDO_0004105>	"childhood epithelioid sarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003587>	"pediatric liposarcoma"
<http://purl.obolibrary.org/obo/MONDO_0022642>	"childhood carcinoid tumor"
<http://purl.obolibrary.org/obo/MONDO_0003478>	"childhood ependymoma"
<http://purl.obolibrary.org/obo/MONDO_0037250>	"childhood testicular neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0003758>	"childhood testicular germ cell tumor"
<http://purl.obolibrary.org/obo/MONDO_0003751>	"childhood germ cell tumor"
<http://purl.obolibrary.org/obo/MONDO_0003750>	"childhood central nervous system germ cell tumor"
<http://purl.obolibrary.org/obo/MONDO_0003958>	"childhood central nervous system immature teratoma"
<http://purl.obolibrary.org/obo/MONDO_0003760>	"pediatric ovarian germ cell tumor"
<http://purl.obolibrary.org/obo/MONDO_0003819>	"childhood teratoma of the ovary"
<http://purl.obolibrary.org/obo/MONDO_0020577>	"childhood gonadal germ cell tumor"
<http://purl.obolibrary.org/obo/MONDO_0002915>	"childhood infratentorial neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0003263>	"childhood cerebellar neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0002797>	"childhood medulloblastoma"
<http://purl.obolibrary.org/obo/MONDO_0003842>	"childhood cerebellar astrocytic neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0003097>	"childhood mediastinal neurogenic neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0002505>	"childhood astrocytic tumor"
<http://purl.obolibrary.org/obo/MONDO_0004000>	"childhood pilocytic astrocytoma"
<http://purl.obolibrary.org/obo/MONDO_0003057>	"pediatric meningioma"
<http://purl.obolibrary.org/obo/MONDO_0004046>	"childhood brain meningioma"
<http://purl.obolibrary.org/obo/MONDO_0003932>	"childhood optic nerve glioma"
<http://www.ebi.ac.uk/efo/EFO_1000585>	"Thyroglossal Duct Cyst"
<http://purl.obolibrary.org/obo/MONDO_0008565>	"familial thyroglossal duct cyst"
<http://www.ebi.ac.uk/efo/EFO_1001786>	"erythroplasia"
<http://purl.obolibrary.org/obo/MONDO_0044334>	"connective and soft tissue neoplasm"
<http://www.ebi.ac.uk/efo/EFO_1000557>	"Synovial Chondromatosis"
<http://purl.obolibrary.org/obo/MONDO_0000654>	"benign connective and soft tissue neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0000631>	"bone benign neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0021515>	"benign neoplasm of ethmoidal sinus"
<http://purl.obolibrary.org/obo/MONDO_0003923>	"ethmoid sinus Schneiderian papilloma"
<http://purl.obolibrary.org/obo/MONDO_0003925>	"ethmoid sinus inverted papilloma"
<http://purl.obolibrary.org/obo/MONDO_0002359>	"periosteal chondroma"
<http://purl.obolibrary.org/obo/MONDO_0000513>	"bone ameloblastoma"
<http://purl.obolibrary.org/obo/MONDO_0004076>	"tendon sheath lipoma"
<http://www.ebi.ac.uk/efo/EFO_0000332>	"chondromyxoid fibroma"
<http://purl.obolibrary.org/obo/MONDO_0024686>	"tenosynovial giant cell tumor, diffuse type"
<http://www.ebi.ac.uk/efo/EFO_0000331>	"chondroblastoma"
<http://www.ebi.ac.uk/efo/EFO_1000209>	"Craniopharyngioma"
<http://www.ebi.ac.uk/efo/EFO_0002423>	"osteoma"
<http://www.ebi.ac.uk/efo/EFO_1000455>	"Paranasal Sinus Schneiderian Papilloma"
<http://purl.obolibrary.org/obo/MONDO_0004457>	"maxillary sinus Schneiderian papilloma"
<http://purl.obolibrary.org/obo/MONDO_0004384>	"maxillary sinus inverted papilloma"
<http://purl.obolibrary.org/obo/MONDO_0021439>	"benign neoplasm of pituitary gland"
<http://purl.obolibrary.org/obo/MONDO_0010621>	"CHILD syndrome"
<http://purl.obolibrary.org/obo/MONDO_0021484>	"benign neoplasm of maxillary sinus"
<http://purl.obolibrary.org/obo/MONDO_0044335>	"benign soft tissue neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0024715>	"benign synovial neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0004519>	"synovial angioma"
<http://www.ebi.ac.uk/efo/EFO_1000540>	"Soft Tissue Chondroma"
<http://purl.obolibrary.org/obo/MONDO_0002779>	"central nervous system chondroma"
<http://purl.obolibrary.org/obo/MONDO_0016611>	"lipoblastoma"
<http://www.ebi.ac.uk/efo/EFO_1000087>	"Angiomyxoma"
<http://purl.obolibrary.org/obo/MONDO_0044784>	"myxoma"
<http://purl.obolibrary.org/obo/MONDO_0016824>	"infantile myofibromatosis"
<http://purl.obolibrary.org/obo/MONDO_0014122>	"myofibromatosis, infantile, 2"
<http://purl.obolibrary.org/obo/MONDO_0009227>	"myofibromatosis, infantile, 1"
<http://purl.obolibrary.org/obo/MONDO_0020581>	"benign PEComa"
<http://purl.obolibrary.org/obo/MONDO_0004555>	"kidney angiomyolipoma"
<http://purl.obolibrary.org/obo/MONDO_0044983>	"benign lipomatous neoplasm"
<http://www.ebi.ac.uk/efo/EFO_1000728>	"lipomatosis"
<http://www.ebi.ac.uk/efo/EFO_1000667>	"adiposis dolorosa"
<http://www.ebi.ac.uk/efo/EFO_1000732>	"mediastinal lipomatosis"
<http://www.ebi.ac.uk/efo/EFO_1000737>	"multiple symmetric lipomatosis"
<http://purl.obolibrary.org/obo/MONDO_0013074>	"encephalocraniocutaneous lipomatosis"
<http://www.ebi.ac.uk/efo/EFO_1000769>	"steroid lipomatosis"
<http://www.ebi.ac.uk/efo/EFO_1000687>	"diffuse lipomatosis"
<http://www.ebi.ac.uk/efo/EFO_1000748>	"pelvic lipomatosis"
<http://www.ebi.ac.uk/efo/EFO_0000759>	"lipoma"
<http://purl.obolibrary.org/obo/MONDO_0003885>	"colorectal lipoma"
<http://purl.obolibrary.org/obo/MONDO_0001091>	"lipoma of colon"
<http://purl.obolibrary.org/obo/MONDO_0003884>	"lipoma of the rectum"
<http://purl.obolibrary.org/obo/MONDO_0000969>	"pleural lipoma"
<http://purl.obolibrary.org/obo/MONDO_0003844>	"central nervous system lipoma"
<http://purl.obolibrary.org/obo/MONDO_0003843>	"cerebral hemisphere lipoma"
<http://purl.obolibrary.org/obo/MONDO_0001790>	"spinal cord lipoma"
<http://purl.obolibrary.org/obo/MONDO_0000962>	"spindle cell lipoma"
<http://purl.obolibrary.org/obo/MONDO_0021630>	"lipoma of face"
<http://purl.obolibrary.org/obo/MONDO_0003841>	"heart lipoma"
<http://purl.obolibrary.org/obo/MONDO_0003840>	"epicardium lipoma"
<http://purl.obolibrary.org/obo/MONDO_0000965>	"liver lipoma"
<http://purl.obolibrary.org/obo/MONDO_0000978>	"extrahepatic bile duct lipoma"
<http://purl.obolibrary.org/obo/MONDO_0000972>	"gallbladder lipoma"
<http://www.ebi.ac.uk/efo/EFO_1000085>	"Angiolipoma"
<http://purl.obolibrary.org/obo/MONDO_0002710>	"infiltrating angiolipoma"
<http://purl.obolibrary.org/obo/MONDO_0021437>	"lipoma of stomach"
<http://purl.obolibrary.org/obo/MONDO_0000968>	"kidney lipoma"
<http://purl.obolibrary.org/obo/MONDO_0044885>	"tonsillar lipoma"
<http://purl.obolibrary.org/obo/MONDO_0000973>	"external ear lipoma"
<http://purl.obolibrary.org/obo/MONDO_0000963>	"esophageal lipoma"
<http://purl.obolibrary.org/obo/MONDO_0000964>	"skin lipoma"
<http://purl.obolibrary.org/obo/MONDO_0007909>	"familial multiple lipomatosis"
<http://purl.obolibrary.org/obo/MONDO_0000970>	"breast lipoma"
<http://purl.obolibrary.org/obo/MONDO_0004075>	"infiltrating lipoma"
<http://www.ebi.ac.uk/efo/EFO_1000541>	"Soft Tissue Neoplasm"
<http://www.ebi.ac.uk/efo/EFO_0009907>	"Desmoid-type fibromatosis"
<http://purl.obolibrary.org/obo/MONDO_0100168>	"desmoid tumor caused by somatic mutation"
<http://purl.obolibrary.org/obo/MONDO_0004526>	"mixed endometrial stromal and smooth muscle tumor"
<http://www.ebi.ac.uk/efo/EFO_1001974>	"uterine leiomyosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0004221>	"uterine corpus perivascular epithelioid cell tumor"
<http://purl.obolibrary.org/obo/MONDO_0016260>	"uterine corpus rhabdomyosarcoma"
<http://www.ebi.ac.uk/efo/EFO_1000464>	"PEComa"
<http://purl.obolibrary.org/obo/MONDO_0002603>	"angiomyolipoma"
<http://purl.obolibrary.org/obo/MONDO_0002605>	"hepatic angiomyolipoma"
<http://purl.obolibrary.org/obo/MONDO_0002606>	"epithelioid type angiomyolipoma"
<http://www.ebi.ac.uk/efo/EFO_1001027>	"lymphangiomyoma"
<http://purl.obolibrary.org/obo/MONDO_0020588>	"lung PEComa"
<http://www.ebi.ac.uk/efo/EFO_1000334>	"Lung Lymphangioleiomyomatosis"
<http://purl.obolibrary.org/obo/MONDO_0011705>	"lymphangioleiomyomatosis"
<http://purl.obolibrary.org/obo/MONDO_0003512>	"mediastinal mesenchymal tumor"
<http://purl.obolibrary.org/obo/MONDO_0037743>	"mediastinal soft tissue cancer"
<http://purl.obolibrary.org/obo/MONDO_0002852>	"mediastinum sarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003467>	"mediastinum synovial sarcoma"
<http://purl.obolibrary.org/obo/MONDO_0002851>	"mediastinum rhabdomyosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003034>	"mediastinum angiosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003376>	"mediastinum leiomyosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003601>	"mediastinum liposarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003808>	"mediastinal extraskeletal osteosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0015528>	"congenital epulis"
<http://purl.obolibrary.org/obo/MONDO_0003244>	"central nervous system mesenchymal non-meningothelial tumor"
<http://purl.obolibrary.org/obo/MONDO_0037740>	"malignant central nervous system mesenchymal, non-meningothelial neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0003349>	"central nervous system leiomyosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003350>	"granular cell leiomyosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0004423>	"central nervous system extraskeletal osteosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0024892>	"soft tissue amyloid neoplasm"
<http://purl.obolibrary.org/obo/MONDO_0004187>	"nodular fasciitis"
<http://purl.obolibrary.org/obo/MONDO_0016236>	"kaposiform hemangioendothelioma"
<http://purl.obolibrary.org/obo/MONDO_0024637>	"malignant soft tissue neoplasm"
<http://www.ebi.ac.uk/efo/EFO_1001968>	"soft tissue sarcoma"
<http://purl.obolibrary.org/obo/MONDO_0002448>	"laryngeal sarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003588>	"larynx liposarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003374>	"laryngeal leiomyosarcoma"
<http://purl.obolibrary.org/obo/MONDO_0002117>	"pancreas sarcoma"
<http://purl.obolibrary.org/obo/MONDO_0002930>	"kidney sarcoma"
<http://purl.obolibrary.org/obo/MONDO_0003720>	"kidney fibrosarcoma"
<http://www.ebi.ac.uk/efo/EFO_1000512>	"Rhabdoid Tumor of the Kidney"
<http://purl.obolibrary.org/obo/MONDO_0003591>	"kidney liposarcoma"
<http://www.ebi.ac.uk/efo/EFO_0000350>	"clear cell sarcoma of the kidney"
