?child	?label
<http://purl.obolibrary.org/obo/HP_0001382>	"Joint hypermobility"
<http://purl.obolibrary.org/obo/HP_0005639>	"Hyperextensible hand joints"
<http://purl.obolibrary.org/obo/HP_0100249>	"Calcification of muscles"
<http://www.ebi.ac.uk/efo/EFO_0009877>	"decreased bone mass"
<http://purl.obolibrary.org/obo/HP_0000682>	"Abnormal dental enamel morphology"
<http://purl.obolibrary.org/obo/HP_0009722>	"Dental enamel pits"
<http://purl.obolibrary.org/obo/HP_0000478>	"Abnormality of the eye"
<http://purl.obolibrary.org/obo/HP_0000512>	"Abnormal electroretinogram"
<http://purl.obolibrary.org/obo/HP_0000639>	"Nystagmus"
<http://purl.obolibrary.org/obo/HP_0001583>	"Rotary nystagmus"
<http://purl.obolibrary.org/obo/HP_0000666>	"Horizontal nystagmus"
<http://purl.obolibrary.org/obo/HP_0000509>	"Conjunctivitis"
<http://purl.obolibrary.org/obo/HP_0001097>	"Keratoconjunctivitis sicca"
<http://purl.obolibrary.org/obo/HP_0000632>	"Lacrimation abnormality"
<http://purl.obolibrary.org/obo/HP_0009926>	"Epiphora"
<http://purl.obolibrary.org/obo/HP_0000549>	"Abnormal conjugate eye movement"
<http://purl.obolibrary.org/obo/HP_0000486>	"Strabismus"
<http://purl.obolibrary.org/obo/HP_0025069>	"Concomitant strabismus"
<http://purl.obolibrary.org/obo/HP_0009921>	"Duane anomaly"
<http://purl.obolibrary.org/obo/HP_0000577>	"Exotropia"
<http://purl.obolibrary.org/obo/HP_0000565>	"Esotropia"
<http://purl.obolibrary.org/obo/HP_0031760>	"Non-accomodative esotropia"
<http://purl.obolibrary.org/obo/HP_0020046>	"Accommodative esotropia"
<http://purl.obolibrary.org/obo/HP_0007716>	"Uveal melanoma"
<http://purl.obolibrary.org/obo/HP_0000554>	"Uveitis"
<http://purl.obolibrary.org/obo/HP_0001094>	"Iridocyclitis"
<http://purl.obolibrary.org/obo/HP_0000316>	"Hypertelorism"
<http://purl.obolibrary.org/obo/HP_0007633>	"Bilateral microphthalmos"
<http://purl.obolibrary.org/obo/HP_0004329>	"Abnormal posterior eye segment morphology"
<http://purl.obolibrary.org/obo/HP_0100832>	"Vitreous floaters"
<http://purl.obolibrary.org/obo/HP_0030824>	"Mizuo phenomenon"
<http://purl.obolibrary.org/obo/HP_0025163>	"Abnormal optic chiasm morphology"
<http://purl.obolibrary.org/obo/HP_0007968>	"Remnants of the hyaloid vascular system"
<http://purl.obolibrary.org/obo/HP_0007773>	"Vitreoretinopathy"
<http://purl.obolibrary.org/obo/HP_0000648>	"Optic atrophy"
<http://purl.obolibrary.org/obo/HP_0000610>	"Abnormal choroid morphology"
<http://purl.obolibrary.org/obo/HP_0200065>	"Chorioretinal degeneration"
<http://purl.obolibrary.org/obo/HP_0007777>	"Chorioretinal scar"
<http://purl.obolibrary.org/obo/HP_0025569>	"Polypoidal choroidal vasculopathy"
<http://purl.obolibrary.org/obo/HP_0012424>	"Chorioretinitis"
<http://purl.obolibrary.org/obo/HP_0007858>	"Chorioretinal lacunae"
<http://purl.obolibrary.org/obo/HP_0000479>	"Abnormal retinal morphology"
<http://purl.obolibrary.org/obo/HP_0008046>	"Abnormal retinal vascular morphology"
<http://purl.obolibrary.org/obo/HP_0000556>	"Retinal dystrophy"
<http://purl.obolibrary.org/obo/HP_0007754>	"Macular dystrophy"
<http://purl.obolibrary.org/obo/HP_0001103>	"Abnormal macular morphology"
<http://purl.obolibrary.org/obo/HP_0100014>	"Epiretinal membrane"
<http://purl.obolibrary.org/obo/HP_0011504>	"Bull's eye maculopathy"
<http://purl.obolibrary.org/obo/HP_0008059>	"Aplasia/Hypoplasia of the macula"
<http://purl.obolibrary.org/obo/HP_0007750>	"Hypoplasia of the fovea"
<http://purl.obolibrary.org/obo/HP_0000608>	"Macular degeneration"
<http://purl.obolibrary.org/obo/HP_0012426>	"Optic disc drusen"
<http://purl.obolibrary.org/obo/HP_0001105>	"Retinal atrophy"
<http://purl.obolibrary.org/obo/HP_0007722>	"Retinal pigment epithelial atrophy"
<http://purl.obolibrary.org/obo/HP_0000573>	"Retinal hemorrhage"
<http://purl.obolibrary.org/obo/HP_0007992>	"Lattice retinal degeneration"
<http://purl.obolibrary.org/obo/HP_0000580>	"Pigmentary retinopathy"
<http://purl.obolibrary.org/obo/HP_0000520>	"Proptosis"
<http://purl.obolibrary.org/obo/HP_0011886>	"Hyphema"
<http://purl.obolibrary.org/obo/HP_0004328>	"Abnormal anterior eye segment morphology"
<http://purl.obolibrary.org/obo/HP_0011483>	"Anterior synechiae of the anterior chamber"
<http://purl.obolibrary.org/obo/HP_0009917>	"Persistent pupillary membrane"
<http://purl.obolibrary.org/obo/HP_0009737>	"Lisch nodules"
<http://purl.obolibrary.org/obo/HP_0007700>	"Ocular anterior segment dysgenesis"
<http://purl.obolibrary.org/obo/HP_0008041>	"Late onset congenital glaucoma"
<http://purl.obolibrary.org/obo/HP_0007707>	"Congenital aphakia"
<http://purl.obolibrary.org/obo/HP_0007676>	"Hypoplasia of the iris"
<http://purl.obolibrary.org/obo/HP_0000526>	"Aniridia"
<http://purl.obolibrary.org/obo/HP_0000519>	"Developmental cataract"
<http://purl.obolibrary.org/obo/HP_0001100>	"Heterochromia iridis"
<http://purl.obolibrary.org/obo/HP_0000517>	"Abnormal lens morphology"
<http://purl.obolibrary.org/obo/HP_0001132>	"Lens subluxation"
<http://purl.obolibrary.org/obo/HP_0000518>	"Cataract"
<http://purl.obolibrary.org/obo/HP_0011141>	"Age-related cataract"
<http://purl.obolibrary.org/obo/HP_0011142>	"Age-related nuclear cataract"
<http://purl.obolibrary.org/obo/HP_0007648>	"Punctate cataract"
<http://purl.obolibrary.org/obo/HP_0007780>	"Cortical pulverulent cataract"
<http://purl.obolibrary.org/obo/HP_0000481>	"Abnormal cornea morphology"
<http://purl.obolibrary.org/obo/HP_0007957>	"Corneal opacity"
<http://purl.obolibrary.org/obo/HP_0200032>	"Kayser-Fleischer ring"
<http://purl.obolibrary.org/obo/HP_0011494>	"Generalized opacification of the cornea"
<http://purl.obolibrary.org/obo/HP_0000559>	"Corneal scarring"
<http://purl.obolibrary.org/obo/HP_0007802>	"Granular corneal dystrophy"
<http://purl.obolibrary.org/obo/HP_0001140>	"Limbal dermoid"
<http://purl.obolibrary.org/obo/HP_0000491>	"Keratitis"
<http://purl.obolibrary.org/obo/HP_0000485>	"Megalocornea"
<http://purl.obolibrary.org/obo/HP_0000483>	"Astigmatism"
<http://www.ebi.ac.uk/efo/EFO_1002040>	"Corneal astigmatism"
<http://purl.obolibrary.org/obo/HP_0000504>	"Abnormality of vision"
<http://purl.obolibrary.org/obo/HP_0000622>	"Blurred vision"
<http://purl.obolibrary.org/obo/HP_0000505>	"Visual impairment"
<http://purl.obolibrary.org/obo/HP_0100704>	"Cerebral visual impairment"
<http://purl.obolibrary.org/obo/HP_0007663>	"Reduced visual acuity"
<http://purl.obolibrary.org/obo/HP_0000646>	"Amblyopia"
<http://purl.obolibrary.org/obo/HP_0000618>	"Blindness"
<http://purl.obolibrary.org/obo/HP_0001123>	"Visual field defect"
<http://purl.obolibrary.org/obo/HP_0007994>	"Peripheral visual field loss"
<http://purl.obolibrary.org/obo/HP_0000603>	"Central scotoma"
<http://purl.obolibrary.org/obo/HP_0000572>	"Visual loss"
<http://purl.obolibrary.org/obo/HP_0000529>	"Progressive visual loss"
<http://purl.obolibrary.org/obo/HP_0007924>	"Slow decrease in visual acuity"
<http://purl.obolibrary.org/obo/HP_0000651>	"Diplopia"
<http://purl.obolibrary.org/obo/HP_0007830>	"Adult-onset night blindness"
<http://purl.obolibrary.org/obo/HP_0007803>	"Monochromacy"
<http://purl.obolibrary.org/obo/HP_0100534>	"Episcleritis"
<http://purl.obolibrary.org/obo/HP_0032547>	"Low intraocular pressure"
<http://purl.obolibrary.org/obo/HP_0000528>	"Anophthalmia"
<http://purl.obolibrary.org/obo/HP_0000539>	"Abnormality of refraction"
<http://purl.obolibrary.org/obo/HP_0012803>	"Anisometropia"
<http://purl.obolibrary.org/obo/HP_0000545>	"Myopia"
<http://www.ebi.ac.uk/efo/EFO_0004207>	"pathological myopia"
<http://purl.obolibrary.org/obo/HP_0000540>	"Hypermetropia"
<http://purl.obolibrary.org/obo/HP_0012470>	"Setting-sun eye phenomenon"
<http://purl.obolibrary.org/obo/HP_0001488>	"Bilateral ptosis"
<http://www.ebi.ac.uk/efo/EFO_0007125>	"lachrymal gland lesion"
<http://purl.obolibrary.org/obo/HP_0007687>	"Unilateral ptosis"
<http://purl.obolibrary.org/obo/HP_0200026>	"Ocular pain"
<http://purl.obolibrary.org/obo/HP_0000544>	"External ophthalmoplegia"
<http://purl.obolibrary.org/obo/HP_0007936>	"Restrictive external ophthalmoplegia"
<http://purl.obolibrary.org/obo/HP_0000490>	"Deeply set eye"
<http://purl.obolibrary.org/obo/HP_0007738>	"Uncontrolled eye movements"
<http://purl.obolibrary.org/obo/HP_0007686>	"Abnormal pupillary function"
<http://purl.obolibrary.org/obo/HP_0030211>	"Slow pupillary light response"
<http://purl.obolibrary.org/obo/HP_0011499>	"Mydriasis"
<http://purl.obolibrary.org/obo/HP_0007932>	"Bilateral congenital mydriasis"
<http://purl.obolibrary.org/obo/HP_0000616>	"Miosis"
<http://purl.obolibrary.org/obo/HP_0007728>	"Congenital miosis"
<http://purl.obolibrary.org/obo/HP_0025534>	"Ocular melanocytosis"
<http://purl.obolibrary.org/obo/HP_0025031>	"Abnormality of the digestive system"
<http://purl.obolibrary.org/obo/HP_0004378>	"Abnormality of the anus"
<http://purl.obolibrary.org/obo/HP_0012390>	"Anal fissure"
<http://purl.obolibrary.org/obo/HP_0010447>	"Anal fistula"
<http://purl.obolibrary.org/obo/HP_0011024>	"Abnormality of the gastrointestinal tract"
<http://www.ebi.ac.uk/efo/EFO_0005632>	"intestinal necrosis"
<http://purl.obolibrary.org/obo/HP_0031207>	"Hepatic hemangioma"
<http://purl.obolibrary.org/obo/HP_0012719>	"Functional abnormality of the gastrointestinal tract"
<http://purl.obolibrary.org/obo/HP_0030895>	"Abnormal gastrointestinal motility"
<http://purl.obolibrary.org/obo/HP_0410204>	"Increased intestinal transit time"
<http://purl.obolibrary.org/obo/HP_0030897>	"Decreased intestinal transit time"
<http://purl.obolibrary.org/obo/HP_0002579>	"Gastrointestinal dysmotility"
<http://purl.obolibrary.org/obo/HP_0030914>	"Abnormal peristalsis"
<http://purl.obolibrary.org/obo/HP_0002571>	"Achalasia"
<http://purl.obolibrary.org/obo/HP_0004401>	"Meconium ileus"
<http://purl.obolibrary.org/obo/HP_0002590>	"Paralytic ileus"
<http://purl.obolibrary.org/obo/HP_0025270>	"Abnormal esophagus physiology"
<http://purl.obolibrary.org/obo/HP_0004798>	"Recurrent infection of the gastrointestinal tract"
<http://purl.obolibrary.org/obo/HP_0004796>	"Gastrointestinal obstruction"
<http://www.ebi.ac.uk/efo/EFO_1001852>	"Stomach Volvulus"
<http://www.ebi.ac.uk/efo/EFO_1000989>	"intestinal volvulus"
<http://www.ebi.ac.uk/efo/EFO_1000988>	"intestinal pseudo-obstruction"
<http://www.ebi.ac.uk/efo/EFO_1000871>	"colonic pseudo-obstruction"
<http://www.ebi.ac.uk/efo/EFO_1000908>	"duodenal obstruction"
<http://www.ebi.ac.uk/efo/EFO_1001201>	"superior mesenteric artery syndrome"
<http://purl.obolibrary.org/obo/HP_0004386>	"Gastrointestinal inflammation"
<http://purl.obolibrary.org/obo/HP_0100633>	"Esophagitis"
<http://purl.obolibrary.org/obo/HP_0002037>	"Inflammation of the large intestine"
<http://purl.obolibrary.org/obo/HP_0100281>	"Chronic colitis"
<http://purl.obolibrary.org/obo/HP_0002239>	"Gastrointestinal hemorrhage"
<http://purl.obolibrary.org/obo/HP_0002573>	"Hematochezia"
<http://purl.obolibrary.org/obo/HP_0002248>	"Hematemesis"
<http://purl.obolibrary.org/obo/HP_0012718>	"Abnormal gastrointestinal tract morphology"
<http://purl.obolibrary.org/obo/HP_0004398>	"Peptic ulcer"
<http://www.ebi.ac.uk/efo/EFO_0009454>	"gastric ulcer"
<http://purl.obolibrary.org/obo/MONDO_0004628>	"gastroduodenitis"
<http://purl.obolibrary.org/obo/HP_0004394>	"Multiple gastric polyps"
<http://purl.obolibrary.org/obo/HP_0004296>	"Abnormal gastrointestinal vascular morphology"
<http://purl.obolibrary.org/obo/HP_0000471>	"Gastrointestinal angiodysplasia"
<http://purl.obolibrary.org/obo/HP_0002242>	"Abnormal intestine morphology"
<http://purl.obolibrary.org/obo/HP_0002250>	"Abnormal large intestine morphology"
<http://purl.obolibrary.org/obo/HP_0002253>	"Colonic diverticula"
<http://purl.obolibrary.org/obo/HP_0002034>	"Abnormal rectum morphology"
<http://purl.obolibrary.org/obo/HP_0005224>	"Rectal abscess"
<http://purl.obolibrary.org/obo/HP_0002035>	"Rectal prolapse"
<http://purl.obolibrary.org/obo/HP_0001549>	"Abnormal ileum morphology"
<http://purl.obolibrary.org/obo/HP_0004390>	"Hamartomatous polyposis"
<http://purl.obolibrary.org/obo/HP_0002243>	"Protein-losing enteropathy"
<http://purl.obolibrary.org/obo/HP_0002566>	"Intestinal malrotation"
<http://purl.obolibrary.org/obo/HP_0002576>	"Intussusception"
<http://purl.obolibrary.org/obo/HP_0002246>	"Abnormal duodenum morphology"
<http://purl.obolibrary.org/obo/HP_0002036>	"Hiatus hernia"
<http://purl.obolibrary.org/obo/HP_0002031>	"Abnormal esophagus morphology"
<http://purl.obolibrary.org/obo/HP_0010450>	"Esophageal stenosis"
<http://purl.obolibrary.org/obo/HP_0002575>	"Tracheoesophageal fistula"
<http://purl.obolibrary.org/obo/HP_0002032>	"Esophageal atresia"
<http://purl.obolibrary.org/obo/HP_0040183>	"Encopresis"
<http://purl.obolibrary.org/obo/HP_0031685>	"Abnormal stool composition"
<http://purl.obolibrary.org/obo/HP_0002012>	"Abnormality of the abdominal organs"
<http://purl.obolibrary.org/obo/HP_0006278>	"Ectopic pancreatic tissue"
<http://purl.obolibrary.org/obo/HP_0005206>	"Pancreatic pseudocyst"
<http://purl.obolibrary.org/obo/HP_0001744>	"Splenomegaly"
<http://purl.obolibrary.org/obo/HP_0001433>	"Hepatosplenomegaly"
<http://purl.obolibrary.org/obo/HP_0001737>	"Pancreatic cysts"
<http://purl.obolibrary.org/obo/HP_0001733>	"Pancreatitis"
<http://purl.obolibrary.org/obo/HP_0001735>	"Acute pancreatitis"
<http://purl.obolibrary.org/obo/HP_0001392>	"Abnormality of the liver"
<http://purl.obolibrary.org/obo/HP_0001394>	"Cirrhosis"
<http://purl.obolibrary.org/obo/HP_0012115>	"Hepatitis"
<http://www.ebi.ac.uk/efo/EFO_1000905>	"drug-induced hepatitis"
<http://www.ebi.ac.uk/efo/EFO_0008496>	"chronic hepatitis"
<http://purl.obolibrary.org/obo/HP_0200119>	"Acute hepatitis"
<http://purl.obolibrary.org/obo/HP_0004787>	"Fulminant hepatitis"
<http://purl.obolibrary.org/obo/HP_0001397>	"Hepatic steatosis"
<http://www.ebi.ac.uk/efo/EFO_1001248>	"non-alcoholic fatty liver"
<http://purl.obolibrary.org/obo/HP_0002605>	"Hepatic necrosis"
<http://purl.obolibrary.org/obo/HP_0001396>	"Cholestasis"
<http://purl.obolibrary.org/obo/HP_0030242>	"Portal vein thrombosis"
<http://purl.obolibrary.org/obo/HP_0001395>	"Hepatic fibrosis"
<http://purl.obolibrary.org/obo/HP_0001405>	"Periportal fibrosis"
<http://purl.obolibrary.org/obo/HP_0012438>	"Abnormal gallbladder physiology"
<http://purl.obolibrary.org/obo/HP_0005609>	"Gallbladder dysfunction"
<http://purl.obolibrary.org/obo/HP_0001082>	"Cholecystitis"
<http://purl.obolibrary.org/obo/HP_0002240>	"Hepatomegaly"
<http://purl.obolibrary.org/obo/HP_0012440>	"Abnormal biliary tract morphology"
<http://purl.obolibrary.org/obo/HP_0030151>	"Cholangitis"
<http://purl.obolibrary.org/obo/HP_0006571>	"Reduced number of intrahepatic bile ducts"
<http://purl.obolibrary.org/obo/HP_0005912>	"Biliary atresia"
<http://purl.obolibrary.org/obo/HP_0005230>	"Biliary tract obstruction"
<http://www.ebi.ac.uk/efo/EFO_0007949>	"acute-on-chronic liver failure"
<http://purl.obolibrary.org/obo/HP_0001407>	"Hepatic cysts"
<http://purl.obolibrary.org/obo/HP_0100523>	"Liver abscess"
<http://purl.obolibrary.org/obo/HP_0002024>	"Malabsorption"
<http://purl.obolibrary.org/obo/HP_0004789>	"Lactose intolerance"
<http://purl.obolibrary.org/obo/HP_0004298>	"Abnormality of the abdominal wall"
<http://purl.obolibrary.org/obo/HP_0004299>	"Hernia of the abdominal wall"
<http://www.ebi.ac.uk/efo/EFO_1001866>	"ventral hernia"
<http://purl.obolibrary.org/obo/HP_0004872>	"Incisional hernia"
<http://purl.obolibrary.org/obo/HP_0001537>	"Umbilical hernia"
<http://purl.obolibrary.org/obo/HP_0000023>	"Inguinal hernia"
<http://purl.obolibrary.org/obo/HP_0011458>	"Abdominal symptom"
<http://purl.obolibrary.org/obo/HP_0011968>	"Feeding difficulties"
<http://purl.obolibrary.org/obo/HP_0033454>	"Tube feeding"
<http://purl.obolibrary.org/obo/HP_0011471>	"Gastrostomy tube feeding in infancy"
<http://purl.obolibrary.org/obo/HP_0008872>	"Feeding difficulties in infancy"
<http://purl.obolibrary.org/obo/HP_0002033>	"Poor suck"
<http://purl.obolibrary.org/obo/HP_0003270>	"Abdominal distention"
<http://purl.obolibrary.org/obo/HP_0002019>	"Constipation"
<http://purl.obolibrary.org/obo/HP_0012450>	"Chronic constipation"
<http://purl.obolibrary.org/obo/HP_0002017>	"Nausea and vomiting"
<http://www.ebi.ac.uk/efo/EFO_0006912>	"Radiation-induced nausea and vomiting"
<http://www.ebi.ac.uk/efo/EFO_0006911>	"Chemotherapy-induced nausea and vomiting"
<http://purl.obolibrary.org/obo/HP_0002018>	"Nausea"
<http://purl.obolibrary.org/obo/HP_0002013>	"Vomiting"
<http://purl.obolibrary.org/obo/HP_0002014>	"Diarrhea"
<http://www.ebi.ac.uk/efo/EFO_1001306>	"Diarrhea, Infantile"
<http://purl.obolibrary.org/obo/HP_0025085>	"Bloody diarrhea"
<http://purl.obolibrary.org/obo/HP_0005208>	"Secretory diarrhea"
<http://purl.obolibrary.org/obo/HP_0002028>	"Chronic diarrhea"
<http://purl.obolibrary.org/obo/HP_0001438>	"Abnormal abdomen morphology"
<http://www.ebi.ac.uk/efo/EFO_0006886>	"pancreaticobiliary malunion"
<http://purl.obolibrary.org/obo/HP_0001541>	"Ascites"
<http://purl.obolibrary.org/obo/HP_0012328>	"Cementoma"
<http://www.ebi.ac.uk/efo/EFO_0009879>	"gastric hemorrhage"
<http://purl.obolibrary.org/obo/HP_0001410>	"Decreased liver function"
<http://purl.obolibrary.org/obo/HP_0001399>	"Hepatic failure"
<http://purl.obolibrary.org/obo/HP_0006554>	"Acute hepatic failure"
<http://purl.obolibrary.org/obo/HP_0004448>	"Fulminant hepatic failure"
<http://purl.obolibrary.org/obo/HP_0006467>	"Limited shoulder movement"
<http://purl.obolibrary.org/obo/HP_0001626>	"Abnormality of the cardiovascular system"
<http://purl.obolibrary.org/obo/HP_0011025>	"Abnormal cardiovascular system physiology"
<http://purl.obolibrary.org/obo/HP_0031273>	"Shock"
<http://purl.obolibrary.org/obo/HP_0001279>	"Syncope"
<http://purl.obolibrary.org/obo/HP_0012668>	"Vasovagal syncope"
<http://purl.obolibrary.org/obo/HP_0031652>	"Abnormal aortic valve physiology"
<http://purl.obolibrary.org/obo/HP_0004381>	"Supravalvular aortic stenosis"
<http://purl.obolibrary.org/obo/HP_0001650>	"Aortic valve stenosis"
<http://purl.obolibrary.org/obo/HP_0030956>	"Abnormality of cardiovascular system electrophysiology"
<http://purl.obolibrary.org/obo/HP_0011713>	"Left bundle branch block"
<http://purl.obolibrary.org/obo/HP_0011712>	"Right bundle branch block"
<http://purl.obolibrary.org/obo/HP_0011706>	"Second degree atrioventricular block"
<http://purl.obolibrary.org/obo/HP_0011705>	"First degree atrioventricular block"
<http://purl.obolibrary.org/obo/HP_0011675>	"Arrhythmia"
<http://purl.obolibrary.org/obo/HP_0004308>	"Ventricular arrhythmia"
<http://purl.obolibrary.org/obo/HP_0001663>	"Ventricular fibrillation"
<http://purl.obolibrary.org/obo/HP_0001649>	"Tachycardia"
<http://purl.obolibrary.org/obo/HP_0004758>	"Effort-induced polymorphic ventricular tachycardia"
<http://purl.obolibrary.org/obo/HP_0004755>	"Supraventricular tachycardia"
<http://purl.obolibrary.org/obo/HP_0004763>	"Paroxysmal supraventricular tachycardia"
<http://purl.obolibrary.org/obo/HP_0011841>	"Ventricular flutter"
<http://purl.obolibrary.org/obo/HP_0004751>	"Paroxysmal ventricular tachycardia"
<http://purl.obolibrary.org/obo/HP_0001662>	"Bradycardia"
<http://purl.obolibrary.org/obo/HP_0006699>	"Premature atrial contractions"
<http://purl.obolibrary.org/obo/HP_0001962>	"Palpitations"
<http://purl.obolibrary.org/obo/HP_0031860>	"Abnormal heart rate variability"
<http://purl.obolibrary.org/obo/HP_0003115>	"Abnormal EKG"
<http://www.ebi.ac.uk/efo/EFO_0020913>	"electrocardiogram repolarisation abnormality"@en
<http://purl.obolibrary.org/obo/HP_0012248>	"Prolonged PR interval"
<http://purl.obolibrary.org/obo/HP_0012232>	"Shortened QT interval"
<http://purl.obolibrary.org/obo/HP_0006677>	"Prolonged QRS complex"
<http://purl.obolibrary.org/obo/HP_0005165>	"Shortened PR interval"
<http://purl.obolibrary.org/obo/HP_0001657>	"Prolonged QT interval"
<http://purl.obolibrary.org/obo/HP_0005184>	"Prolonged QTc interval"
<http://purl.obolibrary.org/obo/HP_0005180>	"Tricuspid regurgitation"
<http://purl.obolibrary.org/obo/HP_0031481>	"Abnormal mitral valve physiology"
<http://purl.obolibrary.org/obo/HP_0001718>	"Mitral stenosis"
<http://purl.obolibrary.org/obo/HP_0001653>	"Mitral regurgitation"
<http://purl.obolibrary.org/obo/HP_0030852>	"High pulse pressure"
<http://purl.obolibrary.org/obo/HP_0001635>	"Congestive heart failure"
<http://purl.obolibrary.org/obo/HP_0025324>	"Arterial occlusion"
<http://purl.obolibrary.org/obo/HP_0030148>	"Heart murmur"
<http://purl.obolibrary.org/obo/HP_0002204>	"Pulmonary embolism"
<http://purl.obolibrary.org/obo/HP_0011028>	"Abnormality of blood circulation"
<http://purl.obolibrary.org/obo/HP_0001693>	"Cardiac shunt"
<http://purl.obolibrary.org/obo/HP_0012382>	"Left-to-right shunt"
<http://purl.obolibrary.org/obo/HP_0025328>	"Antepartum hemorrhage"
<http://purl.obolibrary.org/obo/HP_0011105>	"Hypervolemia"
<http://purl.obolibrary.org/obo/HP_0040223>	"Pulmonary hemorrhage"
<http://purl.obolibrary.org/obo/HP_0011106>	"Hypovolemia"
<http://purl.obolibrary.org/obo/HP_0030972>	"Abnormal systemic blood pressure"
<http://purl.obolibrary.org/obo/HP_0032263>	"Increased blood pressure"
<http://purl.obolibrary.org/obo/HP_0005117>	"Elevated diastolic blood pressure"
<http://purl.obolibrary.org/obo/HP_0004421>	"Elevated systolic blood pressure"
<http://purl.obolibrary.org/obo/HP_0000822>	"Hypertension"
<http://purl.obolibrary.org/obo/HP_0001642>	"Pulmonic stenosis"
<http://purl.obolibrary.org/obo/HP_0002637>	"Cerebral ischemia"
<http://purl.obolibrary.org/obo/HP_0012664>	"Reduced left ventricular ejection fraction"
<http://www.ebi.ac.uk/efo/EFO_0005262>	"mitral annular calcification"
<http://www.ebi.ac.uk/efo/EFO_1001439>	"Trilogy of Fallot"
<http://purl.obolibrary.org/obo/HP_0002597>	"Abnormality of the vasculature"
<http://purl.obolibrary.org/obo/HP_0002633>	"Vasculitis"
<http://purl.obolibrary.org/obo/HP_0005310>	"Large vessel vasculitis"
<http://purl.obolibrary.org/obo/HP_0006548>	"Pulmonary arteriovenous malformation"
<http://purl.obolibrary.org/obo/HP_0001710>	"Conotruncal defect"
<http://purl.obolibrary.org/obo/HP_0001636>	"Tetralogy of Fallot"
<http://purl.obolibrary.org/obo/HP_0011659>	"Tetralogy of Fallot with absent pulmonary valve"
<http://purl.obolibrary.org/obo/HP_0001660>	"Truncus arteriosus"
<http://purl.obolibrary.org/obo/HP_0004384>	"Type I truncus arteriosus"
<http://www.ebi.ac.uk/efo/EFO_0006888>	"vascular malformation"
<http://purl.obolibrary.org/obo/MONDO_0024287>	"congenital vascular malformation"
<http://purl.obolibrary.org/obo/MONDO_0007672>	"glomuvenous malformation"
<http://purl.obolibrary.org/obo/MONDO_0700080>	"EPHB4-associated vascular malformation spectrum"
<http://purl.obolibrary.org/obo/MONDO_0015009>	"lymphatic malformation 7"
<http://purl.obolibrary.org/obo/HP_0011718>	"Abnormality of the pulmonary veins"
<http://purl.obolibrary.org/obo/HP_0010772>	"Anomalous pulmonary venous return"
<http://purl.obolibrary.org/obo/HP_0011626>	"Scimitar anomaly"
<http://purl.obolibrary.org/obo/HP_0100545>	"Arterial stenosis"
<http://purl.obolibrary.org/obo/HP_0005181>	"Premature coronary artery atherosclerosis"
<http://purl.obolibrary.org/obo/HP_0001679>	"Abnormal aortic morphology"
<http://www.ebi.ac.uk/efo/EFO_0005618>	"thoracic aortic raised atherosclerotic lesion"
<http://purl.obolibrary.org/obo/HP_0002616>	"Aortic root aneurysm"
<http://www.ebi.ac.uk/efo/EFO_0005601>	"abdominal aortic raised atherosclerotic lesion"
<http://purl.obolibrary.org/obo/HP_0002647>	"Aortic dissection"
<http://purl.obolibrary.org/obo/HP_0012499>	"Descending aortic dissection"
<http://purl.obolibrary.org/obo/HP_0004933>	"Ascending aortic dissection"
<http://www.ebi.ac.uk/efo/EFO_0005617>	"thoracic aortic fatty streak"
<http://purl.obolibrary.org/obo/HP_0012304>	"Hypoplastic aortic arch"
<http://www.ebi.ac.uk/efo/EFO_0005600>	"abdominal aortic fatty streak"
<http://purl.obolibrary.org/obo/HP_0011590>	"Double aortic arch"
<http://purl.obolibrary.org/obo/HP_0011611>	"Interrupted aortic arch"
<http://purl.obolibrary.org/obo/HP_0031678>	"Atherosclerotic lesion"
<http://purl.obolibrary.org/obo/HP_0002624>	"Abnormal venous morphology"
<http://www.ebi.ac.uk/efo/EFO_0007940>	"chronic venous insufficiency"
<http://purl.obolibrary.org/obo/HP_0002619>	"Varicose veins"
<http://www.ebi.ac.uk/efo/EFO_1001923>	"varicose ulcer"
<http://www.ebi.ac.uk/efo/EFO_0009457>	"abnormal vascular wound healing"
<http://purl.obolibrary.org/obo/HP_0004969>	"Peripheral pulmonary artery stenosis"
<http://purl.obolibrary.org/obo/HP_0002617>	"Vascular dilatation"
<http://purl.obolibrary.org/obo/HP_0001643>	"Patent ductus arteriosus"
<http://purl.obolibrary.org/obo/HP_0004935>	"Pulmonary artery atresia"
<http://www.ebi.ac.uk/efo/EFO_0009866>	"pulmonary vascular congestion"
<http://purl.obolibrary.org/obo/HP_0031348>	"Dextrotransposition of the great arteries"
<http://purl.obolibrary.org/obo/HP_0100763>	"Abnormality of the lymphatic system"
<http://purl.obolibrary.org/obo/HP_0100765>	"Abnormality of the tonsils"
<http://purl.obolibrary.org/obo/HP_3000033>	"Abnormal nasopharyngeal adenoid morphology"
<http://purl.obolibrary.org/obo/HP_0031458>	"Adenoiditis"
<http://purl.obolibrary.org/obo/HP_0011110>	"Recurrent tonsillitis"
<http://purl.obolibrary.org/obo/HP_0006521>	"Pulmonary lymphangiectasia"
<http://purl.obolibrary.org/obo/HP_0002840>	"Lymphadenitis"
<http://purl.obolibrary.org/obo/HP_0002716>	"Lymphadenopathy"
<http://www.ebi.ac.uk/efo/EFO_0020925>	"angina unstable"@en
