?child	?label
<http://purl.obolibrary.org/obo/UBERON_0001259>	"mucosa of urinary bladder"
<http://purl.obolibrary.org/obo/UBERON_0004786>	"gastrointestinal system mucosa"
<http://purl.obolibrary.org/obo/UBERON_0001242>	"intestinal mucosa"
<http://purl.obolibrary.org/obo/UBERON_0001207>	"mucosa of large intestine"
<http://purl.obolibrary.org/obo/UBERON_0000317>	"colonic mucosa"
<http://purl.obolibrary.org/obo/UBERON_0001199>	"mucosa of stomach"
<http://purl.obolibrary.org/obo/UBERON_0001295>	"endometrium"
<http://purl.obolibrary.org/obo/UBERON_0003099>	"cranial neural crest"
<http://purl.obolibrary.org/obo/UBERON_0005563>	"trigeminal neural crest"
<http://purl.obolibrary.org/obo/UBERON_0003849>	"mesencephalic neural crest"
<http://purl.obolibrary.org/obo/UBERON_0000916>	"abdomen"
<http://purl.obolibrary.org/obo/UBERON_0011818>	"superficial fascia"
<http://purl.obolibrary.org/obo/UBERON_0000160>	"intestine"
<http://purl.obolibrary.org/obo/UBERON_0001467>	"shoulder"
<http://www.ebi.ac.uk/efo/EFO_0003331>	"zebrafish component"
<http://purl.obolibrary.org/obo/UBERON_0002518>	"otolith organ"
<http://purl.obolibrary.org/obo/UBERON_0000155>	"theca cell layer"
<http://purl.obolibrary.org/obo/UBERON_2000516>	"periventricular grey zone"
<http://purl.obolibrary.org/obo/ZFA_0001484>	"superficial blastomere"
<http://purl.obolibrary.org/obo/ZFA_0000821>	"primary neuron hindbrain"
<http://purl.obolibrary.org/obo/UBERON_2005039>	"anterior lateral mesoderm"
<http://purl.obolibrary.org/obo/UBERON_2001471>	"posterior lateral line system"
<http://purl.obolibrary.org/obo/UBERON_0005253>	"head mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0007213>	"mesenchyme derived from head neural crest"
<http://purl.obolibrary.org/obo/UBERON_0006904>	"head mesenchyme from mesoderm"
<http://purl.obolibrary.org/obo/ZFA_0000973>	"slow muscle cell somite 7"
<http://purl.obolibrary.org/obo/UBERON_2005029>	"rostral blood island"
<http://purl.obolibrary.org/obo/ZFA_0000963>	"slow muscle cell somite 1"
<http://purl.obolibrary.org/obo/ZFA_0000672>	"hyomandibula"
<http://www.ebi.ac.uk/efo/EFO_0003332>	"zebrafish embryonic structure"
<http://purl.obolibrary.org/obo/UBERON_0004880>	"chordamesoderm"
<http://purl.obolibrary.org/obo/UBERON_0006222>	"future diencephalon"
<http://purl.obolibrary.org/obo/UBERON_0007284>	"presumptive neural plate"
<http://purl.obolibrary.org/obo/ZFA_0001369>	"anterior pancreatic bud"
<http://purl.obolibrary.org/obo/UBERON_0006240>	"future forebrain"
<http://purl.obolibrary.org/obo/UBERON_0006241>	"future spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0007277>	"presumptive hindbrain"
<http://purl.obolibrary.org/obo/UBERON_0007286>	"presumptive floor plate"
<http://purl.obolibrary.org/obo/UBERON_0006599>	"presumptive hypochord"
<http://purl.obolibrary.org/obo/UBERON_0006600>	"presumptive enteric nervous system"
<http://purl.obolibrary.org/obo/UBERON_0002531>	"paired fin bud"
<http://purl.obolibrary.org/obo/UBERON_0006601>	"presumptive ectoderm"
<http://purl.obolibrary.org/obo/UBERON_0002541>	"germ ring"
<http://purl.obolibrary.org/obo/UBERON_0007288>	"presumptive forebrain midbrain boundary"
<http://purl.obolibrary.org/obo/UBERON_0006603>	"presumptive mesoderm"
<http://purl.obolibrary.org/obo/UBERON_0007281>	"presumptive midbrain hindbrain boundary"
<http://purl.obolibrary.org/obo/ZFA_0000265>	"presumptive dorsal mesoderm"
<http://purl.obolibrary.org/obo/UBERON_0007290>	"presumptive rhombomere 3"
<http://purl.obolibrary.org/obo/UBERON_2005103>	"presumptive ventral fin fold"
<http://purl.obolibrary.org/obo/UBERON_0003921>	"pancreas primordium"
<http://purl.obolibrary.org/obo/UBERON_0007291>	"presumptive rhombomere 4"
<http://purl.obolibrary.org/obo/ZFA_0001384>	"pelvic fin bud"
<http://purl.obolibrary.org/obo/ZFA_0001370>	"posterior pancreatic bud"
<http://purl.obolibrary.org/obo/UBERON_0007283>	"presumptive shield"
<http://purl.obolibrary.org/obo/UBERON_0007292>	"presumptive rhombomere 5"
<http://purl.obolibrary.org/obo/UBERON_0006238>	"future brain"
<http://purl.obolibrary.org/obo/UBERON_0007293>	"presumptive rhombomere 6"
<http://purl.obolibrary.org/obo/UBERON_0009616>	"presumptive midbrain"
<http://purl.obolibrary.org/obo/UBERON_0006596>	"presumptive blood"
<http://purl.obolibrary.org/obo/UBERON_0007285>	"presumptive paraxial mesoderm"
<http://purl.obolibrary.org/obo/UBERON_0007294>	"presumptive rhombomere 7"
<http://purl.obolibrary.org/obo/UBERON_0007295>	"presumptive rhombomere 8"
<http://purl.obolibrary.org/obo/UBERON_2000058>	"polster"
<http://purl.obolibrary.org/obo/ZFA_0000141>	"pectoral fin bud"
<http://purl.obolibrary.org/obo/UBERON_0014371>	"future telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0007282>	"presumptive segmental plate"
<http://purl.obolibrary.org/obo/UBERON_2000414>	"presumptive cephalic mesoderm"
<http://purl.obolibrary.org/obo/ZFA_0000023>	"forerunner cell group"
<http://purl.obolibrary.org/obo/UBERON_0009955>	"neurogenic placode"
<http://purl.obolibrary.org/obo/UBERON_0003050>	"olfactory placode"
<http://purl.obolibrary.org/obo/UBERON_2001316>	"anterior lateral line placode"
<http://purl.obolibrary.org/obo/UBERON_0003070>	"trigeminal placode complex"
<http://purl.obolibrary.org/obo/UBERON_2001156>	"posterior lateral line placode"
<http://purl.obolibrary.org/obo/UBERON_0003069>	"otic placode"
<http://purl.obolibrary.org/obo/UBERON_0003078>	"epibranchial placode"
<http://purl.obolibrary.org/obo/UBERON_2001299>	"vagal placode 3"
<http://purl.obolibrary.org/obo/UBERON_2001298>	"vagal placode 2"
<http://purl.obolibrary.org/obo/UBERON_2001300>	"vagal placode 4"
<http://purl.obolibrary.org/obo/UBERON_2001297>	"vagal placode 1"
<http://purl.obolibrary.org/obo/UBERON_0003982>	"mature ovarian follicle"
<http://purl.obolibrary.org/obo/UBERON_2000633>	"caudal tuberculum"
<http://purl.obolibrary.org/obo/UBERON_2001266>	"ovarian follicle stage III"
<http://purl.obolibrary.org/obo/UBERON_0003112>	"olfactory region"
<http://purl.obolibrary.org/obo/UBERON_2000603>	"valvula cerebelli"
<http://purl.obolibrary.org/obo/UBERON_2001378>	"axial hypoblast"
<http://purl.obolibrary.org/obo/UBERON_2001073>	"axial vasculature"
<http://purl.obolibrary.org/obo/UBERON_0000074>	"renal glomerulus"
<http://purl.obolibrary.org/obo/UBERON_0003079>	"floor plate"
<http://purl.obolibrary.org/obo/UBERON_0005582>	"rhombomere 6 floor plate"
<http://purl.obolibrary.org/obo/UBERON_0005576>	"rhombomere 4 floor plate"
<http://purl.obolibrary.org/obo/UBERON_0005573>	"rhombomere 3 floor plate"
<http://purl.obolibrary.org/obo/UBERON_0005588>	"rhombomere 8 floor plate"
<http://purl.obolibrary.org/obo/UBERON_0005579>	"rhombomere 5 floor plate"
<http://purl.obolibrary.org/obo/UBERON_0005566>	"rhombomere 1 floor plate"
<http://purl.obolibrary.org/obo/UBERON_2000887>	"floor plate neural rod"
<http://purl.obolibrary.org/obo/UBERON_0005585>	"rhombomere 7 floor plate"
<http://purl.obolibrary.org/obo/UBERON_0005570>	"rhombomere 2 floor plate"
<http://purl.obolibrary.org/obo/UBERON_2000475>	"paraventricular organ"
<http://purl.obolibrary.org/obo/UBERON_2000291>	"medial octavolateralis nucleus"
<http://purl.obolibrary.org/obo/UBERON_0009120>	"gill filament"
<http://purl.obolibrary.org/obo/UBERON_0009881>	"anterior lateral plate mesoderm"
<http://purl.obolibrary.org/obo/UBERON_2000164>	"ventral mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_2001286>	"caudal vein plexus"
<http://purl.obolibrary.org/obo/UBERON_0018549>	"ventral wall of dorsal aorta"
<http://purl.obolibrary.org/obo/UBERON_2000033>	"intermediate cell mass of mesoderm"
<http://purl.obolibrary.org/obo/UBERON_0003068>	"axial mesoderm"
<http://purl.obolibrary.org/obo/ZFA_0000085>	"apical ectodermal ridge pectoral fin bud"
<http://purl.obolibrary.org/obo/UBERON_0009582>	"spinal cord lateral wall"
<http://purl.obolibrary.org/obo/UBERON_0000926>	"mesoderm"
<http://purl.obolibrary.org/obo/UBERON_0009910>	"posterior lateral plate mesoderm"
<http://purl.obolibrary.org/obo/UBERON_0005721>	"pronephric mesoderm"
<http://www.ebi.ac.uk/efo/EFO_0000344>	"circular visceral mesoderm primordium"
<http://www.ebi.ac.uk/efo/EFO_0000315>	"cardiac mesoderm primordium"
<http://purl.obolibrary.org/obo/UBERON_2000083>	"ventral mesoderm"
<http://purl.obolibrary.org/obo/UBERON_0003058>	"hypochord"
<http://purl.obolibrary.org/obo/ZFA_0000281>	"hair cell posterior macula"
<http://purl.obolibrary.org/obo/ZFA_0001269>	"regenerating fin"
<http://purl.obolibrary.org/obo/ZFA_0009150>	"Rohon-Beard neuron"
<http://purl.obolibrary.org/obo/UBERON_2000712>	"internal yolk syncytial layer"
<http://purl.obolibrary.org/obo/UBERON_2001089>	"myoseptum"
<http://purl.obolibrary.org/obo/UBERON_2000610>	"vertical myoseptum"
<http://purl.obolibrary.org/obo/ZFA_0001104>	"pharyngeal endoderm"
<http://purl.obolibrary.org/obo/UBERON_0003073>	"lens placode"
<http://purl.obolibrary.org/obo/UBERON_0003851>	"diencephalon neural crest"
<http://purl.obolibrary.org/obo/UBERON_2000212>	"granular eminence"
<http://purl.obolibrary.org/obo/UBERON_2000294>	"torus lateralis"
<http://purl.obolibrary.org/obo/ZFA_0000563>	"pectoral fin musculature"
<http://purl.obolibrary.org/obo/UBERON_2000090>	"apical ectodermal ridge dorsal fin"
<http://purl.obolibrary.org/obo/UBERON_0003077>	"paraxial mesoderm"
<http://purl.obolibrary.org/obo/ZFA_0000669>	"head kidney"
<http://purl.obolibrary.org/obo/UBERON_2000599>	"torus semicircularis"
<http://purl.obolibrary.org/obo/UBERON_0003053>	"ventricular zone"
<http://purl.obolibrary.org/obo/UBERON_0003901>	"horizontal septum"
<http://purl.obolibrary.org/obo/UBERON_2001157>	"posterior lateral line primordium"
<http://purl.obolibrary.org/obo/UBERON_0005256>	"trunk mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0007683>	"lateral mesenchyme derived from mesoderm"
<http://purl.obolibrary.org/obo/UBERON_2001076>	"intestinal bulb"
<http://purl.obolibrary.org/obo/UBERON_0014903>	"primordial vasculature"
<http://purl.obolibrary.org/obo/ZFA_0000226>	"lateral ethmoid"
<http://purl.obolibrary.org/obo/UBERON_0006965>	"vascular cord"
<http://purl.obolibrary.org/obo/UBERON_0005068>	"neural rod"
<http://purl.obolibrary.org/obo/ZFA_0000541>	"marginal blastomere"
<http://purl.obolibrary.org/obo/UBERON_0006334>	"posterior lateral line"
<http://purl.obolibrary.org/obo/ZFA_0001385>	"apical ectodermal ridge pelvic fin bud"
<http://purl.obolibrary.org/obo/UBERON_0002214>	"macula of utricle of membranous labyrinth"
<http://purl.obolibrary.org/obo/ZFA_0000972>	"slow muscle cell somite 4"
<http://purl.obolibrary.org/obo/UBERON_2000482>	"caudal tuberal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0007097>	"chordo neural hinge"
<http://purl.obolibrary.org/obo/UBERON_0003936>	"postoptic commissure"
<http://purl.obolibrary.org/obo/UBERON_2000040>	"median fin fold"
<http://purl.obolibrary.org/obo/ZFA_0001047>	"slow muscle cell somite 10"
<http://purl.obolibrary.org/obo/UBERON_2001265>	"ovarian follicle stage II"
<http://purl.obolibrary.org/obo/UBERON_2000815>	"nucleus of medial longitudinal fasciculus of medulla"
<http://purl.obolibrary.org/obo/UBERON_2001263>	"ovarian follicle stage I"
<http://purl.obolibrary.org/obo/ZFA_0001273>	"ventral mandibular arch"
<http://purl.obolibrary.org/obo/UBERON_0007135>	"neural keel"
<http://purl.obolibrary.org/obo/ZFA_0000678>	"hair cell anterior macula"
<http://purl.obolibrary.org/obo/UBERON_2001118>	"urogenital papilla"
<http://purl.obolibrary.org/obo/UBERON_0001892>	"rhombomere"
<http://purl.obolibrary.org/obo/UBERON_0005519>	"rhombomere 6"
<http://purl.obolibrary.org/obo/UBERON_0005507>	"rhombomere 3"
<http://purl.obolibrary.org/obo/UBERON_0005527>	"rhombomere 8"
<http://purl.obolibrary.org/obo/UBERON_0005523>	"rhombomere 7"
<http://purl.obolibrary.org/obo/UBERON_0005499>	"rhombomere 1"
<http://purl.obolibrary.org/obo/UBERON_0005569>	"rhombomere 2"
<http://purl.obolibrary.org/obo/UBERON_0005515>	"rhombomere 5"
<http://purl.obolibrary.org/obo/UBERON_0005511>	"rhombomere 4"
<http://purl.obolibrary.org/obo/UBERON_0002289>	"midbrain cerebral aqueduct"
<http://purl.obolibrary.org/obo/UBERON_0003061>	"blood island"
<http://purl.obolibrary.org/obo/UBERON_2001468>	"anterior lateral line system"
<http://purl.obolibrary.org/obo/UBERON_2000309>	"external yolk syncytial layer"
<http://purl.obolibrary.org/obo/UBERON_0003306>	"floor plate of neural tube"
<http://purl.obolibrary.org/obo/UBERON_0003307>	"floor plate of midbrain"
<http://purl.obolibrary.org/obo/ZFA_0001244>	"epibranchial 5"
<http://purl.obolibrary.org/obo/UBERON_0002200>	"vasculature of head"
<http://purl.obolibrary.org/obo/UBERON_0002203>	"vasculature of eye"
<http://purl.obolibrary.org/obo/UBERON_0001776>	"optic choroid"
<http://purl.obolibrary.org/obo/UBERON_0004864>	"vasculature of retina"
<http://purl.obolibrary.org/obo/UBERON_0010366>	"conjunctival vasculature"
<http://purl.obolibrary.org/obo/UBERON_0003065>	"ciliary marginal zone"
<http://purl.obolibrary.org/obo/UBERON_0005564>	"gonad primordium"
<http://purl.obolibrary.org/obo/UBERON_2001256>	"lateral floor plate"
<http://purl.obolibrary.org/obo/ZFA_0000778>	"spinal cord interneuron"
<http://purl.obolibrary.org/obo/UBERON_2000645>	"descending octaval nucleus"
<http://purl.obolibrary.org/obo/UBERON_0015238>	"pineal complex"
<http://purl.obolibrary.org/obo/ZFA_0000257>	"pectoral fin cartilage"
<http://purl.obolibrary.org/obo/UBERON_0003850>	"telencephalon neural crest"
<http://purl.obolibrary.org/obo/UBERON_0003083>	"trunk neural crest"
<http://purl.obolibrary.org/obo/UBERON_2005117>	"anterior lateral line primordium"
<http://purl.obolibrary.org/obo/UBERON_0010285>	"midbrain basal plate"
<http://purl.obolibrary.org/obo/ZFA_0005040>	"posterior lateral mesoderm"
<http://purl.obolibrary.org/obo/ZFA_0000841>	"slow muscle cell somite 14"
<http://purl.obolibrary.org/obo/UBERON_0005306>	"blastema"
<http://purl.obolibrary.org/obo/ZFA_0001389>	"regeneration epithelium"
<http://purl.obolibrary.org/obo/UBERON_0007297>	"presumptive pronephric mesoderm"
<http://purl.obolibrary.org/obo/UBERON_2000096>	"cardinal system"
<http://purl.obolibrary.org/obo/UBERON_0000203>	"pallium"
<http://purl.obolibrary.org/obo/UBERON_2000693>	"tangential nucleus"
<http://purl.obolibrary.org/obo/UBERON_0003934>	"mesenchyme pectoral fin"
<http://purl.obolibrary.org/obo/UBERON_0034769>	"lymphomyeloid tissue"
<http://purl.obolibrary.org/obo/UBERON_0012429>	"hematopoietic tissue"
<http://purl.obolibrary.org/obo/UBERON_0001744>	"lymphoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0001961>	"mucosa-associated lymphoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0001735>	"tonsillar ring"
<http://purl.obolibrary.org/obo/UBERON_0002372>	"tonsil"
<http://purl.obolibrary.org/obo/UBERON_0003949>	"tubal tonsil"
<http://purl.obolibrary.org/obo/UBERON_0002373>	"palatine tonsil"
<http://purl.obolibrary.org/obo/UBERON_0001732>	"pharyngeal tonsil"
<http://purl.obolibrary.org/obo/UBERON_0001211>	"Peyer's patch"
<http://purl.obolibrary.org/obo/UBERON_0003454>	"small intestine Peyer's patch"
<http://purl.obolibrary.org/obo/UBERON_0001245>	"anus"
<http://purl.obolibrary.org/obo/UBERON_0001756>	"middle ear"
<http://purl.obolibrary.org/obo/UBERON_0002581>	"postcentral gyrus"
<http://purl.obolibrary.org/obo/UBERON_0005777>	"glomerular basement membrane"
<http://purl.obolibrary.org/obo/UBERON_0001950>	"neocortex"
<http://purl.obolibrary.org/obo/UBERON_0000411>	"visual cortex"
<http://purl.obolibrary.org/obo/UBERON_0000924>	"ectoderm"
<http://purl.obolibrary.org/obo/UBERON_0000988>	"pons"
<http://purl.obolibrary.org/obo/UBERON_0011150>	"pharyngeal arch derived gill"
<http://purl.obolibrary.org/obo/UBERON_0007650>	"esophagogastric junction"
<http://purl.obolibrary.org/obo/UBERON_0000978>	"leg"
<http://purl.obolibrary.org/obo/UBERON_0004086>	"brain ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002285>	"telencephalic ventricle"
<http://purl.obolibrary.org/obo/UBERON_0001716>	"secondary palate"
<http://purl.obolibrary.org/obo/UBERON_0011932>	"pilosebaceous unit"
<http://purl.obolibrary.org/obo/FBbt_00007435>	"endocrine system component"
<http://purl.obolibrary.org/obo/UBERON_0002114>	"duodenum"
<http://purl.obolibrary.org/obo/BTO_0000381>	"embryonic blood"
<http://purl.obolibrary.org/obo/UBERON_0002034>	"suprachiasmatic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0035965>	"wall of blood vessel"
<http://purl.obolibrary.org/obo/UBERON_0000446>	"septum of telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0007811>	"craniocervical region"
<http://purl.obolibrary.org/obo/UBERON_0000403>	"scalp"
<http://purl.obolibrary.org/obo/UBERON_0002533>	"post-anal tail bud"
<http://purl.obolibrary.org/obo/UBERON_0000955>	"brain"
<http://www.ebi.ac.uk/efo/EFO_0002518>	"raphe magnus"
<http://purl.obolibrary.org/obo/UBERON_6001060>	"insect embryonic brain"
<http://purl.obolibrary.org/obo/MA_0000191>	"hippocampus"
<http://purl.obolibrary.org/obo/UBERON_0003884>	"CA4 field of hippocampus"
<http://purl.obolibrary.org/obo/UBERON_0003882>	"CA2 field of hippocampus"
<http://www.ebi.ac.uk/efo/EFO_0002520>	"neurointermediate lobe"
<http://purl.obolibrary.org/obo/UBERON_0001160>	"fundus of stomach"
<http://purl.obolibrary.org/obo/UBERON_0002037>	"cerebellum"
<http://purl.obolibrary.org/obo/UBERON_0002542>	"scale"
<http://purl.obolibrary.org/obo/UBERON_0008998>	"vasculature of brain"
<http://purl.obolibrary.org/obo/UBERON_0001871>	"temporal lobe"
<http://purl.obolibrary.org/obo/UBERON_0002771>	"middle temporal gyrus"
<http://purl.obolibrary.org/obo/UBERON_0003153>	"insect head capsule"
<http://purl.obolibrary.org/obo/UBERON_0001159>	"sigmoid colon"
<http://purl.obolibrary.org/obo/UBERON_0000458>	"endocervix"
<http://purl.obolibrary.org/obo/UBERON_0034681>	"vocal organ"
<http://purl.obolibrary.org/obo/UBERON_0003706>	"laryngeal vocal fold"
<http://purl.obolibrary.org/obo/UBERON_0004454>	"tarsal region"
<http://purl.obolibrary.org/obo/UBERON_0018140>	"mammary lobe"
<http://purl.obolibrary.org/obo/UBERON_0003881>	"CA1 field of hippocampus"
<http://purl.obolibrary.org/obo/UBERON_0012337>	"cauda equina"
<http://purl.obolibrary.org/obo/UBERON_0001945>	"superior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0000058>	"duct"
<http://purl.obolibrary.org/obo/UBERON_0000999>	"ejaculatory duct"
<http://purl.obolibrary.org/obo/UBERON_0001837>	"duct of salivary gland"
<http://purl.obolibrary.org/obo/UBERON_0001301>	"epididymis"
<http://purl.obolibrary.org/obo/UBERON_0002394>	"bile duct"
<http://purl.obolibrary.org/obo/UBERON_0003703>	"extrahepatic bile duct"
<http://purl.obolibrary.org/obo/UBERON_0001174>	"common bile duct"
<http://purl.obolibrary.org/obo/UBERON_0003704>	"intrahepatic bile duct"
<http://purl.obolibrary.org/obo/UBERON_0001282>	"intralobular bile duct"
<http://purl.obolibrary.org/obo/UBERON_0015423>	"hilar portion of hepatic duct"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"vas deferens"
<http://purl.obolibrary.org/obo/UBERON_0001874>	"putamen"
<http://purl.obolibrary.org/obo/UBERON_0002028>	"hindbrain"
<http://purl.obolibrary.org/obo/UBERON_0003917>	"arthropod fat body"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"mouth"
<http://purl.obolibrary.org/obo/PO_0025131>	"plant anatomical entity"
<http://purl.obolibrary.org/obo/PO_0009010>	"seed"
<http://purl.obolibrary.org/obo/PO_0009089>	"endosperm"
<http://purl.obolibrary.org/obo/PO_0025196>	"basal endosperm transfer layer"
<http://purl.obolibrary.org/obo/PO_0006220>	"central endosperm"
<http://purl.obolibrary.org/obo/PO_0005360>	"aleurone layer"
<http://purl.obolibrary.org/obo/PO_0009088>	"seed coat"
<http://www.ebi.ac.uk/efo/EFO_0001948>	"shoot component"
<http://www.ebi.ac.uk/efo/EFO_0001983>	"leaf component"
<http://www.ebi.ac.uk/efo/EFO_0001037>	"leaf vascular tissue"
<http://purl.obolibrary.org/obo/PO_0020038>	"petiole"
<http://purl.obolibrary.org/obo/PO_0002000>	"stomatal complex"
<http://purl.obolibrary.org/obo/PO_0020144>	"apical meristem"
<http://purl.obolibrary.org/obo/PO_0009033>	"tepal"
<http://www.ebi.ac.uk/efo/EFO_0000988>	"gametophyte"
<http://www.ebi.ac.uk/efo/EFO_0001005>	"plant sperm"
<http://www.ebi.ac.uk/efo/EFO_0001004>	"pollen tube"
<http://purl.obolibrary.org/obo/PO_0030027>	"thallus"
<http://purl.obolibrary.org/obo/PO_0025075>	"phyllid"
<http://purl.obolibrary.org/obo/PO_0020048>	"microspore"
<http://purl.obolibrary.org/obo/PO_0020019>	"megaspore"
<http://purl.obolibrary.org/obo/CL_0000025>	"egg cell"
<http://www.ebi.ac.uk/efo/EFO_0000991>	"seed structure"
<http://purl.obolibrary.org/obo/PO_0009011>	"plant structure"
<http://purl.obolibrary.org/obo/PO_0025001>	"cardinal organ part"
<http://purl.obolibrary.org/obo/PO_0009064>	"receptacle"
<http://purl.obolibrary.org/obo/PO_0009007>	"portion of plant tissue"
<http://purl.obolibrary.org/obo/PO_0030003>	"protonema"
<http://purl.obolibrary.org/obo/PO_0030004>	"chloronema"
<http://purl.obolibrary.org/obo/PO_0009013>	"portion of meristem tissue"
<http://www.ebi.ac.uk/efo/EFO_0001018>	"lateral shoot meristem"
<http://www.ebi.ac.uk/efo/EFO_0001010>	"lateral root meristem"
<http://purl.obolibrary.org/obo/PO_0020148>	"shoot apical meristem"
<http://purl.obolibrary.org/obo/PO_0008016>	"vegetative shoot apical meristem"
<http://purl.obolibrary.org/obo/PO_0000229>	"flower meristem"
<http://purl.obolibrary.org/obo/PO_0020147>	"root apical meristem"
<http://purl.obolibrary.org/obo/PO_0020149>	"quiescent center"
<http://purl.obolibrary.org/obo/PO_0006081>	"primary root apical meristem"
<http://purl.obolibrary.org/obo/PO_0005597>	"cambium"
<http://purl.obolibrary.org/obo/PO_0000003>	"whole plant"
<http://purl.obolibrary.org/obo/PO_0025280>	"microgametophyte"
<http://purl.obolibrary.org/obo/PO_0025281>	"pollen"
<http://purl.obolibrary.org/obo/PO_0025121>	"pollen sperm cell"
<http://purl.obolibrary.org/obo/PO_0025279>	"megagametophyte"
<http://purl.obolibrary.org/obo/PO_0025074>	"embryo sac"
<http://www.ebi.ac.uk/efo/EFO_0000992>	"shoot"
<http://purl.obolibrary.org/obo/PO_0004518>	"bark"
<http://www.ebi.ac.uk/efo/EFO_0001039>	"seedhead"
<http://purl.obolibrary.org/obo/PO_0000055>	"bud"
<http://purl.obolibrary.org/obo/PO_0000056>	"flower bud"
<http://purl.obolibrary.org/obo/PO_0009046>	"flower"
<http://purl.obolibrary.org/obo/PO_0009062>	"gynoecium"
<http://purl.obolibrary.org/obo/PO_0009072>	"plant ovary"
<http://purl.obolibrary.org/obo/PO_0009030>	"carpel"
<http://purl.obolibrary.org/obo/PO_0009074>	"style"
<http://purl.obolibrary.org/obo/PO_0009056>	"flower nectary"
<http://purl.obolibrary.org/obo/PO_0009032>	"petal"
<http://purl.obolibrary.org/obo/PO_0009031>	"sepal"
<http://purl.obolibrary.org/obo/PO_0009029>	"stamen"
<http://purl.obolibrary.org/obo/PO_0009067>	"filament"
<http://purl.obolibrary.org/obo/PO_0009066>	"anther"
<http://purl.obolibrary.org/obo/PO_0009049>	"inflorescence"
<http://purl.obolibrary.org/obo/PO_0025601>	"staminate inflorescence"
<http://purl.obolibrary.org/obo/PO_0020126>	"tassel inflorescence"
<http://purl.obolibrary.org/obo/PO_0025598>	"pistillate inflorescence"
<http://purl.obolibrary.org/obo/PO_0020136>	"ear inflorescence"
<http://purl.obolibrary.org/obo/PO_0009109>	"ear meristem"
<http://purl.obolibrary.org/obo/PO_0000230>	"inflorescence meristem"
<http://purl.obolibrary.org/obo/PO_0006001>	"phyllome"
<http://purl.obolibrary.org/obo/PO_0025034>	"leaf"
<http://purl.obolibrary.org/obo/PO_0020040>	"leaf base"
<http://purl.obolibrary.org/obo/PO_0005645>	"leaf mesophyll"
<http://purl.obolibrary.org/obo/PO_0020039>	"leaf lamina"
<http://purl.obolibrary.org/obo/PO_0009025>	"vascular leaf"
<http://purl.obolibrary.org/obo/PO_0020104>	"leaf sheath"
<http://purl.obolibrary.org/obo/PO_0020103>	"flag leaf"
<http://purl.obolibrary.org/obo/PO_0020030>	"cotyledon"
<http://purl.obolibrary.org/obo/PO_0006058>	"cotyledon adaxial epidermis"
<http://purl.obolibrary.org/obo/PO_0006057>	"cotyledon abaxial epidermis"
<http://purl.obolibrary.org/obo/PO_0006339>	"juvenile vascular leaf"
<http://purl.obolibrary.org/obo/PO_0006338>	"embryo leaf"
<http://purl.obolibrary.org/obo/PO_0006023>	"bundle sheath"
<http://www.ebi.ac.uk/efo/EFO_0006815>	"tiller"
<http://purl.obolibrary.org/obo/PO_0025029>	"shoot axis"
<http://purl.obolibrary.org/obo/PO_0020100>	"hypocotyl"
<http://purl.obolibrary.org/obo/PO_0009047>	"stem"
<http://purl.obolibrary.org/obo/PO_0020142>	"stem internode"
<http://purl.obolibrary.org/obo/PO_0020037>	"mesocotyl"
<http://purl.obolibrary.org/obo/PO_0020141>	"stem node"
<http://purl.obolibrary.org/obo/PO_0009052>	"pedicel"
<http://purl.obolibrary.org/obo/PO_0000037>	"shoot apex"
<http://purl.obolibrary.org/obo/PO_0025223>	"vegetative shoot apex"
<http://purl.obolibrary.org/obo/PO_0000017>	"vascular leaf primordium"
<http://purl.obolibrary.org/obo/PO_0025142>	"leaf tip"
<http://www.ebi.ac.uk/efo/EFO_0000989>	"root structure"
<http://purl.obolibrary.org/obo/PO_0020124>	"root stele"
<http://purl.obolibrary.org/obo/PO_0000256>	"root hair"
<http://purl.obolibrary.org/obo/PO_0004542>	"rhizome"
<http://purl.obolibrary.org/obo/PO_0003023>	"root nodule"
<http://purl.obolibrary.org/obo/PO_0000025>	"root tip"
<http://purl.obolibrary.org/obo/PO_0020123>	"root cap"
<http://purl.obolibrary.org/obo/PO_0020131>	"lateral root cap"
<http://purl.obolibrary.org/obo/PO_0006085>	"root meristem"
<http://purl.obolibrary.org/obo/PO_0000026>	"primary root tip"
<http://purl.obolibrary.org/obo/PO_0000258>	"root cortex"
<http://purl.obolibrary.org/obo/PO_0005059>	"root endodermis"
<http://purl.obolibrary.org/obo/PO_0025522>	"tuber"
<http://www.ebi.ac.uk/efo/EFO_0000997>	"storage organ"
<http://www.ebi.ac.uk/efo/EFO_0001048>	"bulb"
